method,assay,round,bin,MCC
dnn,TA1535_S9,10,1,0.6381990126895997
dnn,TA1535_S9,11,0.4,0.48525965409202015
dnn,TA1535_S9,11,0.6,0.6135263444087306
dnn,TA1535_S9,11,1,0.6381990126895997
dnn,TA1535_S9,12,0.4,0.48525965409202015
dnn,TA1535_S9,12,0.6,0.6590480086895616
dnn,TA1535_S9,12,1,0.5545454545454546
dnn,TA1535_S9,13,0.4,0.48525965409202015
dnn,TA1535_S9,13,0.6,0.6135263444087306
dnn,TA1535_S9,13,1,0.6381990126895997
dnn,TA1535_S9,14,0.4,0.46655390576128225
dnn,TA1535_S9,14,0.6,0.6590480086895616
dnn,TA1535_S9,14,1,0.6381990126895997
dnn,TA1535_S9,15,0.4,0.4430179321203638
dnn,TA1535_S9,15,0.6,0.6135263444087306
dnn,TA1535_S9,15,1,0.5545454545454546
dnn,TA1535_S9,16,0.4,0.4430179321203638
dnn,TA1535_S9,16,0.6,0.6590480086895616
dnn,TA1535_S9,16,1,0.6381990126895997
dnn,TA1535_S9,17,0.4,0.4430179321203638
dnn,TA1535_S9,17,0.6,0.6590480086895616
dnn,TA1535_S9,17,1,0.6381990126895997
dnn,TA1535_S9,18,0.4,0.4430179321203638
dnn,TA1535_S9,18,0.6,0.6590480086895616
dnn,TA1535_S9,18,1,0.6381990126895997
dnn,TA1535_S9,19,0.4,0.46655390576128225
dnn,TA1535_S9,19,0.6,0.6590480086895616
dnn,TA1535_S9,19,1,0.6381990126895997
dnn,TA97,0,0.4,0.22147019900891646
dnn,TA97,0,0.6,0.24637845104051562
dnn,TA97,0,1,0.0
dnn,TA97,1,0.4,0.3015113445777636
dnn,TA97,1,0.6,0.30564976687205925
dnn,TA97,1,1,0.0
dnn,TA97,2,0.4,0.1784344596771036
dnn,TA97,2,0.6,0.26745913993429266
dnn,TA97,2,1,0.0
dnn,TA97,3,0.4,0.2725952849049982
dnn,TA97,3,0.6,0.26745913993429266
dnn,TA97,3,1,0.0
dnn,TA97,4,0.4,0.305887645160749
dnn,TA97,4,0.6,0.29071318449791056
dnn,TA97,4,1,0.0
dnn,TA97,5,0.4,0.20851441405707474
dnn,TA97,5,0.6,0.31666666666666665
dnn,TA97,5,1,0.0
dnn,TA97,6,0.4,0.20851441405707474
dnn,TA97,6,0.6,0.26745913993429266
dnn,TA97,6,1,0.0
dnn,TA97,7,0.4,0.30246429052072016
dnn,TA97,7,0.6,0.3798608880818007
dnn,TA97,7,1,0.0
dnn,TA97,8,0.4,0.2449894717530557
dnn,TA97,8,0.6,0.31666666666666665
dnn,TA97,8,1,0.0
dnn,TA97,9,0.4,0.1735852146410985
dnn,TA97,9,0.6,0.3798608880818007
dnn,TA97,9,1,0.0
dnn,TA97,10,0.4,0.22147019900891646
dnn,TA97,10,0.6,0.32612120755450225
dnn,TA97,10,1,0.0
dnn,TA97,11,0.4,0.1784344596771036
dnn,TA97,11,0.6,0.31666666666666665
dnn,TA97,11,1,0.0
dnn,TA97,12,0.4,0.2449894717530557
dnn,TA97,12,0.6,0.32612120755450225
dnn,TA97,12,1,0.0
dnn,TA97,13,0.4,0.1784344596771036
dnn,TA97,13,0.6,0.26745913993429266
dnn,TA97,13,1,0.0
dnn,TA97,14,0.4,0.2725952849049982
dnn,TA97,14,0.6,0.22707698896387565
dnn,TA97,14,1,0.0
dnn,TA97,15,0.4,0.27500954910846337
dnn,TA97,15,0.6,0.3798608880818007
dnn,TA97,15,1,0.0
dnn,TA97,16,0.4,0.22147019900891646
dnn,TA97,16,0.6,0.26745913993429266
dnn,TA97,16,1,0.0
dnn,TA97,17,0.4,0.20851441405707474
dnn,TA97,17,0.6,0.31666666666666665
dnn,TA97,17,1,0.0
dnn,TA97,18,0.4,0.3563483225498992
dnn,TA97,18,0.6,0.26745913993429266
dnn,TA97,18,1,0.0
dnn,TA97,19,0.4,0.37543413846764
dnn,TA97,19,0.6,0.22707698896387565
dnn,TA97,19,1,0.0
dnn,TA97_S9,0,0.4,-0.060522753266880246
dnn,TA97_S9,0,0.6,0.5365312391585818
dnn,TA97_S9,0,1,0.778498944161523
dnn,TA97_S9,1,0.4,0.17879606250706967
dnn,TA97_S9,1,0.6,0.41123094376626024
dnn,TA97_S9,1,1,0.4090909090909091
dnn,TA97_S9,2,0.4,0.09259081808401823
dnn,TA97_S9,2,0.6,0.49704163358004927
dnn,TA97_S9,2,1,0.778498944161523
