assay,round,accuracy,balanced_accuracy,precision,recall,AUC,F1,MCC
NR-AR-LBD,16,0.9848375451263538,0.8054634815407475,0.8,0.6153846153846154,0.8846915838000534,0.6956521739130435,0.6942467438552324
NR-AR-LBD,17,0.9855595667870036,0.8058349525660076,0.8275862068965517,0.6153846153846154,0.8866727626014401,0.7058823529411765,0.7067130369877548
NR-AR-LBD,18,0.9848375451263538,0.8054634815407475,0.8,0.6153846153846154,0.8813578694707966,0.6956521739130435,0.6942467438552324
NR-AR-LBD,19,0.984115523465704,0.8050920105154875,0.7741935483870968,0.6153846153846154,0.8789956947460662,0.6857142857142857,0.6823787357272885
NR-AhR,0,0.898379970544919,0.763218971013459,0.5393939393939394,0.5894039735099338,0.8910220183586913,0.5632911392405063,0.5065555726831926
NR-AhR,1,0.898379970544919,0.763218971013459,0.5393939393939394,0.5894039735099338,0.8929862776189665,0.5632911392405063,0.5065555726831926
NR-AhR,2,0.8998527245949927,0.7669444794987299,0.5454545454545454,0.5960264900662252,0.883680736542355,0.569620253164557,0.5137251816100352
NR-AhR,3,0.898379970544919,0.7690129871555003,0.5384615384615384,0.6026490066225165,0.8837575511502987,0.56875,0.512402301455697
NR-AhR,4,0.8961708394698086,0.7561822042500426,0.5304878048780488,0.5761589403973509,0.8882841262612685,0.5523809523809525,0.4943072440110234
NR-AhR,5,0.8917525773195877,0.7450056787942301,0.5121951219512195,0.5562913907284768,0.8891455472217803,0.5333333333333333,0.4727419775560223
NR-AhR,6,0.8969072164948454,0.7594934625281882,0.5333333333333333,0.5827814569536424,0.8897216567813582,0.5569620253164557,0.4993859637563499
NR-AhR,7,0.894698085419735,0.7524566957647718,0.524390243902439,0.5695364238410596,0.8830003785862819,0.5460317460317461,0.48711882185935634
NR-AhR,8,0.8961708394698086,0.7561822042500426,0.5304878048780488,0.5761589403973509,0.8900563490016844,0.5523809523809525,0.4943072440110234
NR-AhR,9,0.8939617083946981,0.7549394536286671,0.5209580838323353,0.5761589403973509,0.8910713991780838,0.5471698113207548,0.4880845254997565
NR-AhR,10,0.894698085419735,0.7553537038357923,0.5240963855421686,0.5761589403973509,0.8865557975825346,0.5488958990536277,0.4901421982188098
NR-AhR,11,0.8998527245949927,0.7640474714277092,0.5460122699386503,0.5894039735099338,0.8848055218729596,0.5668789808917197,0.5108299622445077
NR-AhR,12,0.8969072164948454,0.7565964544571676,0.5337423312883436,0.5761589403973509,0.8865064167631421,0.5541401273885349,0.49641511972711966
