assay,round,accuracy,balanced_accuracy,precision,recall,AUC,F1,MCC
TA98_S9,18,0.8564476885644768,0.8012562209899663,0.7889447236180904,0.6738197424892703,0.893111915882743,0.7268518518518519,0.633915054862094
TA98_S9,19,0.8576642335766423,0.8021051174246012,0.7929292929292929,0.6738197424892703,0.8953707819319863,0.728538283062645,0.6367937548445431
TA1537,0,0.9341463414634147,0.7631644311972181,0.7741935483870968,0.5454545454545454,0.9381520119225037,0.64,0.6162027259295043
TA1537,1,0.9365853658536586,0.7645305514157973,0.8,0.5454545454545454,0.9324701937406855,0.6486486486486486,0.6288112284808636
TA1537,2,0.9317073170731708,0.7518007948335816,0.7666666666666667,0.5227272727272727,0.9305762543467461,0.6216216216216216,0.598551533213592
TA1537,3,0.9341463414634147,0.7631644311972181,0.7741935483870968,0.5454545454545454,0.933215350223547,0.64,0.6162027259295043
TA1537,4,0.9317073170731708,0.7518007948335816,0.7666666666666667,0.5227272727272727,0.9306693989071038,0.6216216216216216,0.598551533213592
TA1537,5,0.9317073170731708,0.7518007948335816,0.7666666666666667,0.5227272727272727,0.93175608544461,0.6216216216216216,0.598551533213592
TA1537,6,0.9317073170731708,0.7518007948335816,0.7666666666666667,0.5227272727272727,0.9361338797814207,0.6216216216216216,0.598551533213592
TA1537,7,0.9365853658536586,0.7745280675608545,0.78125,0.5681818181818182,0.9347677595628415,0.6578947368421052,0.633523516423779
TA1537,8,0.9341463414634147,0.7631644311972181,0.7741935483870968,0.5454545454545454,0.9346435668156979,0.64,0.6162027259295043
TA1537,9,0.9317073170731708,0.7518007948335816,0.7666666666666667,0.5227272727272727,0.9297069051167413,0.6216216216216216,0.598551533213592
TA1537,10,0.9341463414634147,0.7631644311972181,0.7741935483870968,0.5454545454545454,0.9293032786885247,0.64,0.6162027259295043
TA1537,11,0.9341463414634147,0.7531669150521609,0.7931034482758621,0.5227272727272727,0.9313835072031793,0.6301369863013699,0.611283030003651
TA1537,12,0.9341463414634147,0.7631644311972181,0.7741935483870968,0.5454545454545454,0.9334947839046199,0.64,0.6162027259295043
TA1537,13,0.9365853658536586,0.7745280675608545,0.78125,0.5681818181818182,0.9388350720317933,0.6578947368421052,0.633523516423779
TA1537,14,0.9365853658536586,0.7745280675608545,0.78125,0.5681818181818182,0.9344883258817686,0.6578947368421052,0.633523516423779
TA1537,15,0.9365853658536586,0.7645305514157973,0.8,0.5454545454545454,0.9290548931942374,0.6486486486486486,0.6288112284808636
TA1537,16,0.9341463414634147,0.7631644311972181,0.7741935483870968,0.5454545454545454,0.9349850968703428,0.64,0.6162027259295043
