round,assay,accuracy,balanced_accuracy,precision,recall,AUC,F1,MCC
4,TA98_S9,0.8988902589395807,0.8800428945018497,0.78125,0.8413461538461539,0.9464775481566526,0.8101851851851852,0.7423519891180451
4,TA1537,0.9495192307692308,0.8582826550236499,0.8478260869565217,0.7358490566037735,0.9795207651125318,0.7878787878787878,0.7618461005113822
4,TA1537_S9,0.95,0.8592789951606764,0.8666666666666667,0.7358490566037735,0.9815670708498724,0.7959183673469387,0.7709816859489267
4,TA102,0.8352272727272727,0.6924012726932435,0.7083333333333334,0.4358974358974359,0.8968744151225904,0.5396825396825398,0.4656966441745681
4,TA102_S9,0.9281045751633988,0.7942518248175183,0.6666666666666666,0.625,0.8800182481751825,0.6451612903225806,0.605597763554188
5,TA100,0.865945945945946,0.7913142392151469,0.8763440860215054,0.6174242424242424,0.9269529638289092,0.7244444444444444,0.6564712494572734
5,TA100_S9,0.8609195402298849,0.8044444444444445,0.8634146341463415,0.6555555555555556,0.9153765432098764,0.7452631578947368,0.6637549962375112
5,TA1535,0.9457831325301204,0.7702141191435234,0.90625,0.5471698113207547,0.9813016747933008,0.6823529411764705,0.6796542333853323
5,TA1535_S9,0.9552238805970148,0.7964622641509433,0.9,0.6,0.929559748427673,0.7200000000000001,0.7136671627488346
5,TA97,0.9142857142857144,0.7113152804642167,0.625,0.4545454545454545,0.8965183752417795,0.5263157894736842,0.4878544906301433
5,TA97_S9,0.9009900990099008,0.736869118905047,0.8947368421052632,0.4857142857142857,0.965098374679213,0.6296296296296297,0.6142262214882154
5,TA98,0.9067894131185269,0.8351857546603406,0.8834355828220859,0.6990291262135923,0.9433364084991728,0.7804878048780489,0.7303142424103707
5,TA98_S9,0.9112207151664612,0.8773121571629034,0.84,0.8076923076923077,0.9431767444827148,0.8235294117647058,0.7645141269227105
5,TA1537,0.939903846153846,0.7883205987837205,0.9117647058823528,0.5849056603773585,0.9703207027392275,0.7126436781609194,0.7018200548730562
