assay,round,accuracy,balanced_accuracy,precision,recall,AUC,F1,MCC
TA98,17,0.8747178329571106,0.7901119402985075,0.8181818181818182,0.625,0.8768725815367606,0.7086614173228345,0.6399562307310992
TA98,18,0.8724604966139955,0.7870508568269763,0.8121212121212121,0.6203703703703703,0.8799543946932007,0.7034120734908136,0.633203804621444
TA98,19,0.8769751693002258,0.794741569928137,0.8203592814371258,0.6342592592592593,0.8778883360972913,0.7154046997389035,0.6471619639033542
TA98_S9,0,0.8600973236009732,0.8063969629181635,0.795,0.6824034334763949,0.9053972325247566,0.7344110854503464,0.6436353217868293
TA98_S9,1,0.8637469586374696,0.8115377048463607,0.8009950248756219,0.6909871244635193,0.9081734517659233,0.7419354838709677,0.6533296840611632
TA98_S9,2,0.8698296836982968,0.819673265955974,0.8118811881188119,0.703862660944206,0.9065412388787281,0.7540229885057471,0.66926851126511
TA98_S9,3,0.8661800486618005,0.817126576652069,0.8,0.703862660944206,0.9047705793627083,0.7488584474885844,0.6606610913488581
TA98_S9,4,0.8625304136253041,0.8093917820995795,0.8,0.6866952789699571,0.9095141980661192,0.7390300230946882,0.6499264135429801
TA98_S9,5,0.864963503649635,0.8110895749688495,0.8080808080808081,0.6866952789699571,0.908209885089298,0.7424593967517401,0.655731687785289
TA98_S9,6,0.8613138686131386,0.812433964601383,0.7874396135265701,0.6995708154506438,0.9033351064217375,0.740909090909091,0.6487854666551387
TA98_S9,7,0.8625304136253041,0.8145798873481641,0.7884615384615384,0.703862660944206,0.9073500586576507,0.743764172335601,0.65219986277663
TA98_S9,8,0.8625304136253041,0.8119858347238718,0.7941176470588235,0.6952789699570815,0.9066213921901527,0.7414187643020596,0.651015244360227
TA98_S9,9,0.8661800486618005,0.8132354977156306,0.8090452261306532,0.6909871244635193,0.9080277184724237,0.7453703703703703,0.6591223147746142
TA98_S9,10,0.8661800486618005,0.8132354977156306,0.8090452261306532,0.6909871244635193,0.9049891793029575,0.7453703703703703,0.6591223147746142
TA98_S9,11,0.8625304136253041,0.8080947557874334,0.803030303030303,0.6824034334763949,0.9060676056748543,0.7378190255220417,0.6494190434717071
TA98_S9,12,0.8613138686131386,0.8098399119770907,0.7931034482758621,0.6909871244635193,0.9055721124769559,0.738532110091743,0.6476041463479634
TA98_S9,13,0.8698296836982968,0.819673265955974,0.8118811881188119,0.703862660944206,0.9088219649219962,0.7540229885057471,0.66926851126511
TA98_S9,14,0.8661800486618005,0.8158295503399229,0.8029556650246306,0.6995708154506438,0.9084722050175973,0.7477064220183487,0.6601232392373964
TA98_S9,15,0.8625304136253041,0.8119858347238718,0.7941176470588235,0.6952789699570815,0.9084794916822723,0.7414187643020596,0.651015244360227
TA98_S9,16,0.864963503649635,0.8110895749688495,0.8080808080808081,0.6866952789699571,0.906206052303679,0.7424593967517401,0.655731687785289
TA98_S9,17,0.8637469586374696,0.8102406785342146,0.8040201005025126,0.6866952789699571,0.9077143918913997,0.7407407407407408,0.6528204997964842
TA98_S9,18,0.8661800486618005,0.8145325240277768,0.8059701492537313,0.6952789699570815,0.907532225274525,0.7465437788018433,0.6596101574651122
TA98_S9,19,0.8637469586374696,0.8102406785342146,0.8040201005025126,0.6866952789699571,0.9052514992312568,0.7407407407407408,0.6528204997964842
TA1537,0,0.948780487804878,0.8513412816691506,0.7804878048780488,0.7272727272727273,0.9061102831594634,0.7529411764705882,0.7249715207589708
TA1537,1,0.948780487804878,0.8613387978142076,0.7674418604651163,0.75,0.90424739195231,0.7586206896551724,0.7300358909836522
TA1537,2,0.9463414634146341,0.8499751614505713,0.7619047619047619,0.7272727272727273,0.9064207650273225,0.7441860465116279,0.7144725446537691
TA1537,3,0.9463414634146341,0.8499751614505713,0.7619047619047619,0.7272727272727273,0.9032538499751616,0.7441860465116279,0.7144725446537691
TA1537,4,0.948780487804878,0.8513412816691506,0.7804878048780488,0.7272727272727273,0.9038127173373075,0.7529411764705882,0.7249715207589708
TA1537,5,0.9536585365853658,0.8540735221063089,0.8205128205128205,0.7272727272727273,0.9114505712866366,0.7710843373493976,0.7470868108164501
TA1537,6,0.9439024390243902,0.8386115250869349,0.7560975609756098,0.7045454545454546,0.900521609538003,0.7294117647058823,0.6987044366735008
TA1537,7,0.9414634146341463,0.8272478887232986,0.75,0.6818181818181818,0.9049304520615997,0.7142857142857143,0.6827203878546282
TA1537,8,0.948780487804878,0.8513412816691506,0.7804878048780488,0.7272727272727273,0.9098981619473422,0.7529411764705882,0.7249715207589708
TA1537,9,0.9512195121951219,0.8627049180327868,0.7857142857142857,0.75,0.9054893194237457,0.7674418604651163,0.7404602791559022
TA1537,10,0.948780487804878,0.8613387978142076,0.7674418604651163,0.75,0.897665176353701,0.7586206896551724,0.7300358909836522
TA1537,11,0.9512195121951219,0.8527074018877298,0.8,0.7272727272727273,0.9082215598609041,0.761904761904762,0.7358352567389541
TA1537,12,0.9414634146341463,0.8372454048683557,0.7380952380952381,0.7045454545454546,0.9097118728266268,0.7209302325581395,0.6884848101516359
TA1537,13,0.9512195121951219,0.8627049180327868,0.7857142857142857,0.75,0.9050546448087431,0.7674418604651163,0.7404602791559022
TA1537,14,0.9439024390243902,0.848609041231992,0.7441860465116279,0.7272727272727273,0.9079110779930452,0.735632183908046,0.7043171493353193
TA1537,15,0.948780487804878,0.8513412816691506,0.7804878048780488,0.7272727272727273,0.9035643318430204,0.7529411764705882,0.7249715207589708
TA1537,16,0.9390243902439024,0.8358792846497765,0.7209302325581395,0.7045454545454546,0.8968579234972678,0.7126436781609196,0.6785984076869865
TA1537,17,0.9463414634146341,0.8499751614505713,0.7619047619047619,0.7272727272727273,0.9048683556880277,0.7441860465116279,0.7144725446537691
TA1537,18,0.9463414634146341,0.8499751614505713,0.7619047619047619,0.7272727272727273,0.9016393442622951,0.7441860465116279,0.7144725446537691
TA1537,19,0.9463414634146341,0.8499751614505713,0.7619047619047619,0.7272727272727273,0.9087804272230502,0.7441860465116279,0.7144725446537691
TA1537_S9,0,0.9172932330827067,0.7916490486257928,0.7391304347826086,0.6181818181818182,0.8704545454545454,0.6732673267326733,0.6296291947264356
TA1537_S9,1,0.9147869674185464,0.7901955602536999,0.723404255319149,0.6181818181818182,0.866860465116279,0.6666666666666667,0.6206704437165683
