assay,run,accuracy,balanced_accuracy,precision,recall,AUC,F1,MCC
NR-ER,2,0.9167321288295364,0.9167321288295364,0.7931034482758621,0.1869918699186992,0.765330505478968,0.3026315789473684,0.3599359240836528
NR-ER,3,0.9206598586017282,0.9206598586017282,0.84375,0.2195121951219512,0.7667373630258042,0.34838709677419355,0.4060793921056453
NR-ER,4,0.9167321288295364,0.9167321288295364,0.8148148148148148,0.17886178861788618,0.7626016260162601,0.2933333333333333,0.35784153853988976
NR-ER,5,0.9175176747839748,0.9175176747839748,0.8,0.1951219512195122,0.7675433015199716,0.3137254901960785,0.36986282050509706
NR-ER,6,0.9175176747839748,0.9175176747839748,0.8214285714285714,0.1869918699186992,0.7675998586072819,0.30463576158940403,0.3679114454332877
NR-ER,7,0.9175176747839748,0.9175176747839748,0.8461538461538461,0.17886178861788618,0.7715729939908095,0.2953020134228188,0.3663282207518803
NR-ER,8,0.9167321288295364,0.9167321288295364,0.8148148148148148,0.17886178861788618,0.7672251679038531,0.2933333333333333,0.35784153853988976
NR-ER,9,0.9167321288295364,0.9167321288295364,0.8148148148148148,0.17886178861788618,0.7667939201131141,0.2933333333333333,0.35784153853988976
NR-ER,10,0.9190887666928516,0.9190887666928516,0.8571428571428571,0.1951219512195122,0.7778366914103924,0.3178807947019867,0.3860400024310262
NR-ER,11,0.9167321288295364,0.9167321288295364,0.8148148148148148,0.17886178861788618,0.7591516436903499,0.2933333333333333,0.35784153853988976
NR-ER,12,0.9175176747839748,0.9175176747839748,0.8,0.1951219512195122,0.769975256274302,0.3137254901960785,0.36986282050509706
NR-ER,13,0.9175176747839748,0.9175176747839748,0.8214285714285714,0.1869918699186992,0.7681724991162955,0.30463576158940403,0.3679114454332877
NR-ER,14,0.9159465828750982,0.9159465828750982,0.7666666666666667,0.1869918699186992,0.7694521032166844,0.3006535947712418,0.3523348862298015
NR-ER,15,0.9190887666928516,0.9190887666928516,0.8571428571428571,0.1951219512195122,0.7700459526334393,0.3178807947019867,0.3860400024310262
NR-ER,16,0.91987431264729,0.91987431264729,0.8620689655172413,0.2032520325203252,0.7653305054789677,0.3289473684210525,0.3955767479292105
NR-ER,17,0.9167321288295364,0.9167321288295364,0.8148148148148148,0.17886178861788618,0.767310003534818,0.2933333333333333,0.35784153853988976
NR-ER,18,0.9190887666928516,0.9190887666928516,0.8571428571428571,0.1951219512195122,0.7712619300106045,0.3178807947019867,0.3860400024310262
NR-ER,19,0.9175176747839748,0.9175176747839748,0.8461538461538461,0.17886178861788618,0.7693248497702371,0.2953020134228188,0.3663282207518803
NR-ER-LBD,0,0.975,0.975,0.96,0.4067796610169492,0.9673535512217872,0.5714285714285714,0.616254451769796
NR-ER-LBD,1,0.9756944444444444,0.9756944444444444,0.9615384615384616,0.42372881355932196,0.9669853581904541,0.5882352941176471,0.6297333009482278
NR-ER-LBD,2,0.9763888888888888,0.9763888888888888,0.9629629629629628,0.4406779661016949,0.9677708366572982,0.6046511627906976,0.6429497143898552
NR-ER-LBD,3,0.975,0.975,0.96,0.4067796610169492,0.9678444752635648,0.5714285714285714,0.616254451769796
NR-ER-LBD,4,0.9743055555555556,0.9743055555555556,0.9583333333333334,0.3898305084745763,0.9640398139397882,0.5542168674698795,0.6024957207765919
NR-ER-LBD,5,0.9763888888888888,0.9763888888888888,0.9629629629629628,0.4406779661016949,0.9673658243228316,0.6046511627906976,0.6429497143898552
NR-ER-LBD,6,0.9756944444444444,0.9756944444444444,0.9615384615384616,0.42372881355932196,0.9672308202113428,0.5882352941176471,0.6297333009482278
NR-ER-LBD,7,0.9756944444444444,0.9756944444444444,0.9615384615384616,0.42372881355932196,0.964088906343966,0.5882352941176471,0.6297333009482278
NR-ER-LBD,8,0.9756944444444444,0.9756944444444444,0.9615384615384616,0.42372881355932196,0.9680899372844536,0.5882352941176471,0.6297333009482278
NR-ER-LBD,9,0.975,0.975,0.96,0.4067796610169492,0.9654389474588544,0.5714285714285714,0.616254451769796
NR-ER-LBD,10,0.9756944444444444,0.9756944444444444,0.9285714285714286,0.4406779661016949,0.9691699701763644,0.5977011494252874,0.6305480973031369
NR-ER-LBD,11,0.9756944444444444,0.9756944444444444,0.9615384615384616,0.42372881355932196,0.967120362301943,0.5882352941176471,0.6297333009482278
NR-ER-LBD,12,0.975,0.975,0.96,0.4067796610169492,0.967071269897765,0.5714285714285714,0.616254451769796
NR-ER-LBD,13,0.9756944444444444,0.9756944444444444,0.9615384615384616,0.42372881355932196,0.96597896390481,0.5882352941176471,0.6297333009482278
NR-ER-LBD,14,0.9763888888888888,0.9763888888888888,0.9629629629629628,0.4406779661016949,0.967009904392543,0.6046511627906976,0.6429497143898552
NR-ER-LBD,15,0.9756944444444444,0.9756944444444444,0.9615384615384616,0.42372881355932196,0.9671326354029872,0.5882352941176471,0.6297333009482278
NR-ER-LBD,16,0.9756944444444444,0.9756944444444444,0.9615384615384616,0.42372881355932196,0.969881810036942,0.5882352941176471,0.6297333009482278
NR-ER-LBD,17,0.9770833333333332,0.9770833333333332,0.9642857142857144,0.4576271186440678,0.965819413591232,0.6206896551724138,0.6559194301553923
NR-ER-LBD,18,0.9763888888888888,0.9763888888888888,0.9629629629629628,0.4406779661016949,0.9661139680162988,0.6046511627906976,0.6429497143898552
NR-ER-LBD,19,0.975,0.975,0.96,0.4067796610169492,0.970826838817364,0.5714285714285714,0.616254451769796
NR-PPAR-gamma,0,0.9725925925925926,0.9725925925925926,0.5,0.027027027027027032,0.9034396163109036,0.05128205128205129,0.111495542597524
NR-PPAR-gamma,1,0.9733333333333334,0.9733333333333334,0.6666666666666666,0.054054054054054064,0.9103970688129104,0.1,0.1847797606136606
NR-PPAR-gamma,2,0.9725925925925926,0.9725925925925926,0.5,0.027027027027027032,0.9142668944649144,0.05128205128205129,0.111495542597524
NR-PPAR-gamma,3,0.9733333333333334,0.9733333333333334,0.6666666666666666,0.054054054054054064,0.9136082007369136,0.1,0.1847797606136606
NR-PPAR-gamma,4,0.9725925925925926,0.9725925925925926,0.5,0.027027027027027032,0.9082357300179084,0.05128205128205129,0.111495542597524
NR-PPAR-gamma,5,0.9725925925925926,0.9725925925925926,0.5,0.027027027027027032,0.9070212634569068,0.05128205128205129,0.111495542597524
NR-PPAR-gamma,6,0.9725925925925926,0.9725925925925926,0.5,0.027027027027027032,0.904015973322904,0.05128205128205129,0.111495542597524
NR-PPAR-gamma,7,0.971851851851852,0.971851851851852,0.0,0.0,0.9164282332599164,0.0,-0.004570487485701272
NR-PPAR-gamma,8,0.9725925925925926,0.9725925925925926,0.5,0.027027027027027032,0.9060332228649058,0.05128205128205129,0.111495542597524
NR-PPAR-gamma,9,0.971851851851852,0.971851851851852,0.0,0.0,0.9093061073259092,0.0,-0.004570487485701272
NR-PPAR-gamma,10,0.971851851851852,0.971851851851852,0.0,0.0,0.9107675840349108,0.0,-0.004570487485701272
NR-PPAR-gamma,11,0.9725925925925926,0.9725925925925926,0.5,0.027027027027027032,0.912002634774912,0.05128205128205129,0.111495542597524
NR-PPAR-gamma,12,0.9725925925925926,0.9725925925925926,0.5,0.027027027027027032,0.9143903995389144,0.05128205128205129,0.111495542597524
NR-PPAR-gamma,13,0.9725925925925926,0.9725925925925926,0.5,0.027027027027027032,0.9102323953809104,0.05128205128205129,0.111495542597524
NR-PPAR-gamma,14,0.9733333333333334,0.9733333333333334,0.6666666666666666,0.054054054054054064,0.9056832918219055,0.1,0.1847797606136606
NR-PPAR-gamma,15,0.971851851851852,0.971851851851852,0.0,0.0,0.905765628537906,0.0,-0.004570487485701272
NR-PPAR-gamma,16,0.9725925925925926,0.9725925925925926,0.5,0.027027027027027032,0.9113439410469114,0.05128205128205129,0.111495542597524
NR-PPAR-gamma,17,0.9725925925925926,0.9725925925925926,0.5,0.027027027027027032,0.908153393301908,0.05128205128205129,0.111495542597524
