assay,round,accuracy,balanced_accuracy,precision,recall,AUC,F1,MCC
TA100,0,0.8293991416309013,0.7731909430438842,0.6978723404255319,0.6507936507936508,0.8715802987861812,0.6735112936344969,0.5588570057244632
TA100,1,0.8379828326180258,0.7865662931839403,0.7112970711297071,0.6746031746031746,0.8612890989729225,0.6924643584521385,0.5829673883000208
TA100,2,0.8487124463519313,0.772689075630252,0.7846153846153846,0.6071428571428571,0.8779703548085901,0.6845637583892618,0.5955269399869574
TA100,3,0.8412017167381974,0.780030345471522,0.7342342342342343,0.6468253968253969,0.8710959383753502,0.6877637130801688,0.5839614214164661
TA100,4,0.8218884120171673,0.7967670401493931,0.6493055555555556,0.7420634920634921,0.8805205415499533,0.6925925925925926,0.5705073055249077
TA100,5,0.8293991416309013,0.7644491129785247,0.7104072398190046,0.623015873015873,0.8668242296918767,0.6638477801268499,0.552326524362261
TA100,6,0.8530042918454935,0.8006069094304389,0.7489177489177489,0.6865079365079365,0.8843487394957984,0.7163561076604554,0.6184700624229219
TA100,7,0.8454935622317596,0.7904645191409897,0.7347826086956522,0.6706349206349206,0.8687179038281979,0.7012448132780082,0.5984740696829185
TA100,8,0.8401287553648069,0.7730508870214752,0.7417840375586855,0.626984126984127,0.8721697012138189,0.6795698924731183,0.577662356017871
TA100,9,0.8326180257510729,0.7878851540616246,0.6904761904761905,0.6904761904761905,0.8725023342670402,0.6904761904761905,0.5757703081232493
TA100,10,0.8358369098712446,0.7801003734827264,0.7124463519313304,0.6587301587301587,0.8650443510737629,0.6845360824742267,0.5746214873455965
TA100,11,0.8369098712446352,0.7795868347338936,0.717391304347826,0.6547619047619048,0.873406862745098,0.6846473029045643,0.5760616522382895
TA100,12,0.8412017167381974,0.7812791783380019,0.7321428571428571,0.6507936507936508,0.8792191876750701,0.6890756302521008,0.5847654016414728
TA100,13,0.8293991416309013,0.7706932773109244,0.7012987012987013,0.6428571428571429,0.8621323529411765,0.6708074534161491,0.5569256156924532
TA100,14,0.8390557939914163,0.773564425770308,0.7361111111111112,0.6309523809523809,0.8633928571428572,0.6794871794871795,0.5759184038068978
TA100,15,0.842274678111588,0.8082399626517274,0.6981132075471698,0.7341269841269841,0.8816526610644257,0.7156673114119922,0.6069987711552357
TA100,16,0.8444206008583691,0.7959733893557424,0.7219917012448133,0.6904761904761905,0.8680964052287582,0.7058823529411765,0.6004679658062767
TA100,17,0.8293991416309013,0.7719421101774043,0.6995708154506438,0.6468253968253969,0.8624299719887956,0.6721649484536083,0.557884939170482
TA100,18,0.8369098712446352,0.7770891690009337,0.7212389380530974,0.6468253968253969,0.8639355742296919,0.6820083682008369,0.57431175103556
TA100,19,0.8444206008583691,0.767250233426704,0.7743589743589744,0.5992063492063492,0.8746498599439776,0.6756152125279642,0.5836490272137199
TA100_S9,0,0.8117913832199547,0.7777259777259777,0.7434944237918215,0.6734006734006734,0.8673861118305564,0.7067137809187279,0.5701593891072892
TA100_S9,1,0.81859410430839,0.7894845894845894,0.7455197132616488,0.7003367003367004,0.8676738898961122,0.7222222222222223,0.5883704393413062
TA100_S9,2,0.7981859410430839,0.7807303807303807,0.6900958466453674,0.7272727272727273,0.8621025065469511,0.7081967213114754,0.5545583719563885
TA100_S9,3,0.8231292517006803,0.7837865837865838,0.7786561264822134,0.6632996632996633,0.876238165127054,0.7163636363636364,0.5930515291916009
TA100_S9,4,0.8117913832199547,0.7826987826987827,0.7330960854092526,0.6936026936026936,0.870718581829693,0.71280276816609,0.5734818741199769
TA100_S9,5,0.8027210884353742,0.7791763791763792,0.7070707070707071,0.7070707070707071,0.8745748079081412,0.7070707070707071,0.5583527583527583
TA100_S9,6,0.8106575963718821,0.7818440818440818,0.7304964539007093,0.6936026936026936,0.8728366283921839,0.7115716753022453,0.5712088058267029
TA100_S9,7,0.8072562358276644,0.7726495726495726,0.7360594795539034,0.6666666666666666,0.8583556361334139,0.6996466431095407,0.5597377496160062
TA100_S9,8,0.7981859410430839,0.7633255633255633,0.7195571955719557,0.6565656565656566,0.857273590606924,0.6866197183098591,0.539478230995076
TA100_S9,9,0.8095238095238095,0.7685573685573686,0.7549407114624506,0.6430976430976431,0.8550692106247663,0.6945454545454546,0.5612258196757971
TA100_S9,10,0.800453514739229,0.77995337995338,0.6983606557377049,0.7171717171717171,0.8635068635068636,0.707641196013289,0.5563320015651676
TA100_S9,11,0.8106575963718821,0.7818440818440818,0.7304964539007093,0.6936026936026936,0.862597484819707,0.7115716753022453,0.5712088058267029
TA100_S9,12,0.7981859410430839,0.735975135975136,0.7902439024390244,0.5454545454545454,0.8652680652680652,0.6454183266932271,0.5280574005654735
TA100_S9,13,0.8163265306122449,0.7811447811447811,0.7547169811320755,0.6734006734006734,0.8695617140061584,0.711743772241993,0.5796297401671525
TA100_S9,14,0.7993197278911565,0.755063455063455,0.7419354838709677,0.6195286195286195,0.8715186048519383,0.6752293577981651,0.5362458229623357
TA100_S9,15,0.7993197278911565,0.7732970732970732,0.7054794520547946,0.6936026936026936,0.8518173184839852,0.699490662139219,0.5489132355428556
TA100_S9,16,0.7959183673469388,0.7442113442113443,0.7532467532467533,0.5858585858585859,0.8667990445768223,0.6590909090909091,0.5249954061703226
TA100_S9,17,0.8129251700680272,0.7578606578606579,0.8027522935779816,0.5892255892255892,0.8697631586520476,0.6796116504854368,0.5650136672380889
TA100_S9,18,0.8163265306122449,0.7877751877751877,0.7402135231316725,0.7003367003367004,0.8761690983913206,0.7197231833910035,0.5837798537193827
TA100_S9,19,0.8117913832199547,0.7934731934731934,0.7133550488599348,0.7373737373737373,0.8649284871507092,0.7251655629139073,0.5823062898326088
TA1535,0,0.9181636726546906,0.7275882825040129,0.6923076923076923,0.48214285714285715,0.8975521669341894,0.5684210526315789,0.5353041641606415
TA1535,1,0.9221556886227545,0.7220304975922953,0.7428571428571429,0.4642857142857143,0.8912520064205457,0.5714285714285714,0.5488954949909667
TA1535,2,0.9201596806387226,0.697491974317817,0.7666666666666667,0.4107142857142857,0.8941011235955055,0.5348837209302325,0.5245445573729044
TA1535,3,0.9181636726546906,0.7119783306581059,0.7142857142857143,0.44642857142857145,0.8946629213483145,0.5494505494505495,0.5240449037212691
TA1535,4,0.9141716566866267,0.7019261637239165,0.6857142857142857,0.42857142857142855,0.8944221508828251,0.5274725274725274,0.49919431245157136
TA1535,5,0.9101796407185628,0.7152889245585875,0.6341463414634146,0.4642857142857143,0.8985152487961476,0.5360824742268041,0.4949426266346266
TA1535,6,0.9161676646706587,0.710854735152488,0.6944444444444444,0.44642857142857145,0.8975922953451043,0.5434782608695653,0.514528749571782
