target_assay,auxilliary_assay,round,accuracy,balanced_accuracy,precision,recall,AUC,F1,MCC
NR-PPAR-gamma,SR-MMP,10,0.9592592592592593,0.6113398242111113,0.25,0.24324324324324326,0.8017949404088018,0.24657534246575344,0.22566531830006298
NR-PPAR-gamma,SR-MMP,11,0.9622222222222222,0.6522611720631523,0.3157894736842105,0.32432432432432434,0.7949198246227949,0.32,0.30060325122372217
NR-PPAR-gamma,SR-MMP,12,0.9622222222222222,0.6391284658611391,0.3055555555555556,0.2972972972972973,0.7838455363207838,0.3013698630136986,0.2819877771103948
NR-PPAR-gamma,SR-MMP,13,0.9607407407407408,0.6252341450361252,0.2777777777777778,0.2702702702702703,0.7912146724027913,0.273972602739726,0.2538265477052289
NR-PPAR-gamma,SR-MMP,14,0.9637037037037037,0.6530227866861531,0.3333333333333333,0.32432432432432434,0.7981515407257982,0.32876712328767127,0.31014900651556077
NR-PPAR-gamma,SR-MMP,15,0.96,0.637986043926638,0.28205128205128205,0.2972972972972973,0.7923262180687924,0.2894736842105264,0.26900771464371265
NR-PPAR-gamma,SR-MMP,16,0.9592592592592593,0.6376052366151376,0.275,0.2972972972972973,0.7946110619377946,0.28571428571428575,0.26499186315783774
NR-PPAR-gamma,SR-MMP,17,0.9622222222222222,0.6391284658611391,0.3055555555555556,0.2972972972972973,0.7851629237767852,0.3013698630136986,0.2819877771103948
NR-PPAR-gamma,SR-MMP,18,0.9592592592592593,0.6376052366151376,0.275,0.2972972972972973,0.7826722381177827,0.28571428571428575,0.26499186315783774
NR-PPAR-gamma,SR-MMP,19,0.9607407407407408,0.6383668512381384,0.2894736842105263,0.2972972972972973,0.8031534962228032,0.29333333333333333,0.27317223938432617
NR-PPAR-gamma,SR-p53,0,0.9711111111111111,0.66996356600317,0.4642857142857143,0.35135135135135137,0.8066528066528067,0.39999999999999997,0.38942543342244396
NR-PPAR-gamma,SR-p53,1,0.9688888888888889,0.6819538502706819,0.42424242424242425,0.3783783783783784,0.8046149729318046,0.4000000000000001,0.3847464428837211
NR-PPAR-gamma,SR-p53,2,0.9666666666666667,0.6676787221341677,0.38235294117647056,0.35135135135135137,0.8076408472448077,0.3661971830985916,0.3494409305284159
NR-PPAR-gamma,SR-p53,3,0.9688888888888889,0.6688211440686689,0.41935483870967744,0.35135135135135137,0.8150923200428151,0.38235294117647056,0.36803304517913493
NR-PPAR-gamma,SR-p53,4,0.9696296296296296,0.6823346575821824,0.4375,0.3783783783783784,0.8014038410078015,0.40579710144927533,0.39138101233877687
NR-PPAR-gamma,SR-p53,5,0.9696296296296296,0.6823346575821824,0.4375,0.3783783783783784,0.8005393054898006,0.40579710144927533,0.39138101233877687
NR-PPAR-gamma,SR-p53,6,0.9688888888888889,0.6688211440686689,0.41935483870967744,0.35135135135135137,0.8115312570758115,0.38235294117647056,0.36803304517913493
NR-PPAR-gamma,SR-p53,7,0.9696296296296296,0.6692019513801692,0.43333333333333335,0.35135135135135137,0.8182416994298184,0.3880597014925374,0.37481848001951623
NR-PPAR-gamma,SR-p53,8,0.9696296296296296,0.6823346575821824,0.4375,0.3783783783783784,0.8110784051378112,0.40579710144927533,0.39138101233877687
NR-PPAR-gamma,SR-p53,9,0.9674074074074074,0.6549268232436549,0.3870967741935484,0.32432432432432434,0.8053765875548053,0.3529411764705882,0.3377431828983429
NR-PPAR-gamma,SR-p53,10,0.9733333333333334,0.6973714003416974,0.5172413793103449,0.40540540540540543,0.8132191597538132,0.4545454545454546,0.4445258646845281
NR-PPAR-gamma,SR-p53,11,0.9674074074074074,0.6549268232436549,0.3870967741935484,0.32432432432432434,0.7950021613387951,0.3529411764705882,0.3377431828983429
NR-PPAR-gamma,SR-p53,12,0.9688888888888889,0.6556884378666556,0.41379310344827586,0.32432432432432434,0.7855128548197855,0.36363636363636365,0.3506462301237345
NR-PPAR-gamma,SR-p53,13,0.9718518518518519,0.6703443733146703,0.48148148148148145,0.35135135135135137,0.7980897881887982,0.40625,0.3973097377710862
NR-PPAR-gamma,SR-p53,14,0.9681481481481482,0.6815730429591815,0.4117647058823529,0.3783783783783784,0.8060146971038061,0.39436619718309857,0.3783965686461032
NR-PPAR-gamma,SR-p53,15,0.9666666666666667,0.6545460159321546,0.375,0.32432432432432434,0.806961569337807,0.34782608695652173,0.3317327433551069
NR-PPAR-gamma,SR-p53,16,0.9718518518518519,0.6834770795166835,0.4827586206896552,0.3783783783783784,0.8031123278648032,0.42424242424242425,0.41323265316426355
NR-PPAR-gamma,SR-p53,17,0.9711111111111111,0.6830962722051831,0.4666666666666667,0.3783783783783784,0.8068586484428069,0.417910447761194,0.40559736980214073
NR-PPAR-gamma,SR-p53,18,0.9688888888888889,0.6819538502706819,0.42424242424242425,0.3783783783783784,0.8083818776888084,0.4000000000000001,0.3847464428837211
NR-PPAR-gamma,SR-p53,19,0.9718518518518519,0.6834770795166835,0.4827586206896552,0.3783783783783784,0.8114489203598115,0.42424242424242425,0.41323265316426355
NR-PPAR-gamma,NR-Aromatase,0,0.965925925925926,0.6147670900146148,0.3333333333333333,0.24324324324324326,0.7623762376237624,0.28125,0.26768176459944304
NR-PPAR-gamma,NR-Aromatase,1,0.9651851851851851,0.6406516951071407,0.34375,0.2972972972972973,0.754924764825755,0.3188405797101449,0.30190860886327187
NR-PPAR-gamma,NR-Aromatase,2,0.965925925925926,0.627899796216628,0.3448275862068966,0.2702702702702703,0.7623144850867624,0.30303030303030304,0.28805980708320544
NR-PPAR-gamma,NR-Aromatase,3,0.9666666666666667,0.6282806035281283,0.35714285714285715,0.2702702702702703,0.75006689858175,0.3076923076923077,0.2939202253952611
NR-PPAR-gamma,NR-Aromatase,4,0.9629629629629629,0.6132438607686133,0.2903225806451613,0.24324324324324326,0.7488318478417488,0.2647058823529412,0.24687359605596668
NR-PPAR-gamma,NR-Aromatase,5,0.965925925925926,0.6147670900146148,0.3333333333333333,0.24324324324324326,0.7497787200757497,0.28125,0.26768176459944304
NR-PPAR-gamma,NR-Aromatase,6,0.9651851851851851,0.6275189889051276,0.3333333333333333,0.2702702702702703,0.7555628743747554,0.29850746268656714,0.28248181067164274
NR-PPAR-gamma,NR-Aromatase,7,0.9637037037037037,0.6267573742821267,0.3125,0.2702702702702703,0.7462176571087463,0.2898550724637681,0.27208447437143685
NR-PPAR-gamma,NR-Aromatase,8,0.965925925925926,0.627899796216628,0.3448275862068966,0.2702702702702703,0.7578888866017579,0.30303030303030304,0.28805980708320544
NR-PPAR-gamma,NR-Aromatase,9,0.9681481481481482,0.6421749243531422,0.39285714285714285,0.2972972972972973,0.7541013976657541,0.3384615384615385,0.32575529473765535
NR-PPAR-gamma,NR-Aromatase,10,0.9644444444444444,0.614005475391614,0.3103448275862069,0.24324324324324326,0.7476379654597475,0.27272727272727276,0.2567665955629409
NR-PPAR-gamma,NR-Aromatase,11,0.9644444444444444,0.614005475391614,0.3103448275862069,0.24324324324324326,0.7451678639797452,0.27272727272727276,0.2567665955629409
NR-PPAR-gamma,NR-Aromatase,12,0.9674074074074074,0.6549268232436549,0.3870967741935484,0.32432432432432434,0.754965933183755,0.3529411764705882,0.3377431828983429
NR-PPAR-gamma,NR-Aromatase,13,0.965925925925926,0.6410325024186411,0.3548387096774194,0.2972972972972973,0.7547189230357547,0.3235294117647059,0.3074533206175508
NR-PPAR-gamma,NR-Aromatase,14,0.9629629629629629,0.6132438607686133,0.2903225806451613,0.24324324324324326,0.7425330890677424,0.2647058823529412,0.24687359605596668
NR-PPAR-gamma,NR-Aromatase,15,0.9629629629629629,0.6263765669706264,0.30303030303030304,0.2702702702702703,0.7632819414997634,0.2857142857142857,0.267226742019866
NR-PPAR-gamma,NR-Aromatase,16,0.9696296296296296,0.656069245178156,0.42857142857142855,0.32432432432432434,0.7607295033037608,0.3692307692307692,0.3575903640800497
NR-PPAR-gamma,NR-Aromatase,17,0.9681481481481482,0.6553076305551553,0.4,0.32432432432432434,0.7574977872007574,0.3582089552238806,0.34403959023689173
NR-PPAR-gamma,NR-Aromatase,18,0.9637037037037037,0.6136246680801136,0.3,0.24324324324324326,0.7493258681377494,0.26865671641791045,0.2517029208890182
