assay,round,accuracy,balanced_accuracy,precision,recall,AUC,F1,MCC
NR-AR,2,0.9703903095558546,0.7066570110503165,0.6111111111111112,0.4230769230769231,0.758743697028216,0.5,0.4939933872923145
NR-AR,3,0.971736204576043,0.7258877802810857,0.631578947368421,0.46153846153846156,0.7395933912670315,0.5333333333333333,0.525923893243168
NR-AR,4,0.9744279946164199,0.7272824804205558,0.7058823529411765,0.46153846153846156,0.7824938311339984,0.558139534883721,0.5586623923487458
NR-AR,5,0.9730820995962315,0.7173184207703036,0.6764705882352942,0.4423076923076923,0.7677757214891106,0.5348837209302325,0.5341706436164401
NR-AR,6,0.9710632570659489,0.7162723956657011,0.6216216216216216,0.4423076923076923,0.7907145156099131,0.5168539325842696,0.5101199158357923
NR-AR,7,0.971736204576043,0.7258877802810857,0.631578947368421,0.46153846153846156,0.7638732432142474,0.5333333333333333,0.525923893243168
NR-AR,8,0.971736204576043,0.7258877802810857,0.631578947368421,0.46153846153846156,0.7695190966634481,0.5333333333333333,0.525923893243168
NR-AR,9,0.971736204576043,0.7258877802810857,0.631578947368421,0.46153846153846156,0.7756142044844974,0.5333333333333333,0.525923893243168
NR-AR,10,0.971736204576043,0.7258877802810857,0.631578947368421,0.46153846153846156,0.800343310803562,0.5333333333333333,0.525923893243168
NR-AR,11,0.971736204576043,0.7258877802810857,0.631578947368421,0.46153846153846156,0.7961793262525481,0.5333333333333333,0.525923893243168
NR-AR,12,0.971736204576043,0.7258877802810857,0.631578947368421,0.46153846153846156,0.8070150734899689,0.5333333333333333,0.525923893243168
NR-AR,13,0.971736204576043,0.7258877802810857,0.631578947368421,0.46153846153846156,0.7751716554017809,0.5333333333333333,0.525923893243168
NR-AR,14,0.9710632570659489,0.7162723956657011,0.6216216216216216,0.4423076923076923,0.7697873082287308,0.5168539325842696,0.5101199158357923
NR-AR,15,0.971736204576043,0.7258877802810857,0.631578947368421,0.46153846153846156,0.7699080034331081,0.5333333333333333,0.525923893243168
NR-AR,16,0.971736204576043,0.7258877802810857,0.631578947368421,0.46153846153846156,0.809214408325287,0.5333333333333333,0.525923893243168
NR-AR,17,0.971736204576043,0.7258877802810857,0.631578947368421,0.46153846153846156,0.7942213818259843,0.5333333333333333,0.525923893243168
NR-AR,18,0.971736204576043,0.7258877802810857,0.631578947368421,0.46153846153846156,0.7913649286557236,0.5333333333333333,0.525923893243168
NR-AR,19,0.9737550471063257,0.7269338053856882,0.6857142857142857,0.46153846153846156,0.7862756142044846,0.5517241379310346,0.5499683669682086
NR-AR-LBD,0,0.9848375451263538,0.7930144397454948,0.8214285714285714,0.5897435897435898,0.8910542157198919,0.6865671641791046,0.6888186741853372
NR-AR-LBD,1,0.9855595667870036,0.8058349525660076,0.8275862068965517,0.6153846153846154,0.8921114794071704,0.7058823529411765,0.7067130369877548
