assay,round,accuracy,balanced_accuracy,precision,recall,AUC,F1,MCC
NR-ER,1,0.9025326170376056,0.6795259065157525,0.5773195876288659,0.39436619718309857,0.7550102509978043,0.4686192468619247,0.4262436136395421
NR-ER,2,0.8994627782041443,0.665441399473499,0.5591397849462365,0.36619718309859156,0.7585890017105215,0.4425531914893617,0.4004979647496151
NR-ER,3,0.9009976976208749,0.6693931894554234,0.5698924731182796,0.3732394366197183,0.755810920648785,0.451063829787234,0.41006439642823556
NR-ER,4,0.8979278587874137,0.6800323907267897,0.5428571428571428,0.4014084507042254,0.7484775145273015,0.46153846153846156,0.4122093778711401
NR-ER,5,0.9025326170376056,0.682616370054955,0.5757575757575758,0.4014084507042254,0.7670688211959092,0.47302904564315357,0.4295355789918962
NR-ER,6,0.9033000767459708,0.676866106197911,0.5851063829787234,0.3873239436619718,0.7573394718006575,0.4661016949152542,0.4260472978488264
NR-ER,7,0.9009976976208749,0.6817550436122333,0.5643564356435643,0.4014084507042254,0.7534089116958425,0.4691358024691358,0.4236076828250539
NR-ER,8,0.8979278587874137,0.6769419271875872,0.5436893203883495,0.39436619718309857,0.7524202059904648,0.4571428571428572,0.40870673599957635
NR-ER,9,0.8979278587874137,0.6676705365699798,0.5463917525773195,0.3732394366197183,0.763180720845313,0.44351464435146437,0.39809572220262335
NR-ER,10,0.9002302379125096,0.6720529897732649,0.5625,0.38028169014084506,0.7652703473207896,0.453781512605042,0.4104528257840345
NR-ER,11,0.8956254796623178,0.6694690104450995,0.5294117647058824,0.38028169014084506,0.7500242627166963,0.4426229508196721,0.39319590096135554
NR-ER,12,0.9002302379125096,0.6782339168516699,0.56,0.39436619718309857,0.7557623952153921,0.4628099173553719,0.41729945284207265
NR-ER,13,0.8979278587874137,0.6707610001091823,0.5454545454545454,0.38028169014084506,0.7522443012944159,0.44813278008298757,0.40165032865925504
NR-ER,14,0.8994627782041443,0.6808937171695115,0.5533980582524272,0.4014084507042254,0.7560717448532712,0.4653061224489796,0.41783472059056476
NR-ER,15,0.8979278587874137,0.6707610001091823,0.5454545454545454,0.38028169014084506,0.7682698256723806,0.44813278008298757,0.40165032865925504
