assay,round,accuracy,balanced_accuracy,precision,recall,AUC,F1,MCC
TA100,0,0.8518918918918919,0.7939932608994635,0.7873303167420814,0.6590909090909091,0.8804210791729702,0.7175257731958763,0.6227125203238231
TA100,1,0.8389189189189189,0.7769535368816759,0.7625570776255708,0.6325757575757576,0.8749512905148306,0.6915113871635611,0.5884576277202149
TA100,2,0.8454054054054054,0.7849046440196213,0.7762557077625569,0.6439393939393939,0.8806273781689816,0.7039337474120083,0.6053517598436964
TA100,3,0.8572972972972973,0.7966378994177783,0.8084112149532711,0.6553030303030303,0.8819024205748865,0.7238493723849372,0.6353567363960511
TA100,4,0.8475675675675676,0.7909675422912942,0.7733333333333333,0.6590909090909091,0.878615962957869,0.7116564417177914,0.6125435279090374
TA100,5,0.8486486486486486,0.7871739329757483,0.7870370370370371,0.6439393939393939,0.876126048686563,0.7083333333333334,0.6130949116698826
TA100,6,0.8367567567567568,0.7765781873194884,0.7533632286995515,0.6363636363636364,0.8765930866914227,0.6899383983572895,0.584022564789934
TA100,7,0.8475675675675676,0.7886925228075001,0.7782805429864253,0.6515151515151515,0.8784125292256909,0.7092783505154641,0.6114849297092482
TA100,8,0.8432432432432433,0.7822542749736396,0.771689497716895,0.6401515151515151,0.8762635813505708,0.6997929606625258,0.5997203824692026
TA100,9,0.8464864864864865,0.7856610736716636,0.7798165137614679,0.6439393939393939,0.8809310961353323,0.7053941908713691,0.6079191150800453
TA100,10,0.8454054054054054,0.7871796635034154,0.7713004484304933,0.6515151515151515,0.8771346215559528,0.7063655030800822,0.6064086443701879
TA100,11,0.8464864864864865,0.7856610736716636,0.7798165137614679,0.6439393939393939,0.8806273781689817,0.7053941908713691,0.6079191150800453
TA100,12,0.8464864864864865,0.7856610736716636,0.7798165137614679,0.6439393939393939,0.8836616925686518,0.7053941908713691,0.6079191150800453
TA100,13,0.8421621621621621,0.7849103745472883,0.7610619469026548,0.6515151515151515,0.8804783844496401,0.7020408163265306,0.5988914942273156
TA100,14,0.8486486486486486,0.7883114427176454,0.7844036697247706,0.6477272727272727,0.8792004767799018,0.7095435684647302,0.6135594005566751
TA100,15,0.8367567567567568,0.7720281483519003,0.7627906976744186,0.6212121212121212,0.878446912391693,0.6847599164926931,0.5816987491079743
TA100,16,0.8454054054054054,0.7826296245358273,0.7813953488372093,0.6363636363636364,0.8775386237564755,0.7014613778705636,0.604368702464826
TA100,17,0.8378378378378378,0.7750595974877367,0.7614678899082569,0.6287878787878788,0.8786245587493696,0.6887966804979253,0.5853579731735259
TA100,18,0.8464864864864865,0.7867985834135607,0.7772727272727272,0.6477272727272727,0.8750257873745014,0.7066115702479339,0.6084204343828383
TA100,19,0.8410810810810809,0.7773288864438638,0.772093023255814,0.6287878787878788,0.8763638655847431,0.6931106471816284,0.5930337257864001
TA100_S9,0,0.7988505747126436,0.7614814814814814,0.6806083650190115,0.662962962962963,0.8539567901234568,0.6716697936210132,0.5268126805775705
TA100_S9,1,0.8080459770114943,0.7752777777777777,0.6914498141263941,0.6888888888888889,0.8535864197530864,0.6901669758812616,0.5511188692030398
TA100_S9,2,0.8022988505747126,0.769074074074074,0.6814814814814815,0.6814814814814815,0.8529382716049383,0.6814814814814815,0.5381481481481482
TA100_S9,3,0.8022988505747126,0.7680555555555555,0.6828358208955224,0.6777777777777778,0.8560308641975309,0.6802973977695168,0.5372131970093509
TA100_S9,4,0.8045977011494253,0.7717592592592593,0.6851851851851852,0.6851851851851852,0.8553888888888891,0.6851851851851852,0.5435185185185185
TA100_S9,5,0.8137931034482758,0.7835185185185185,0.6985294117647058,0.7037037037037037,0.8540617283950617,0.7011070110701108,0.5658924370702927
TA100_S9,6,0.8034482758620691,0.7678703703703704,0.6867924528301886,0.674074074074074,0.8596728395061729,0.6803738317757009,0.5385320524244305
