assay,round,accuracy,balanced_accuracy,precision,recall,AUC,F1,MCC
NR-AR,13,0.971736204576043,0.7258877802810857,0.631578947368421,0.46153846153846156,0.8345067589314451,0.5333333333333333,0.525923893243168
NR-AR,14,0.971736204576043,0.7258877802810857,0.631578947368421,0.46153846153846156,0.82404650788542,0.5333333333333333,0.525923893243168
NR-AR,15,0.9724091520861373,0.7262364553159533,0.6486486486486487,0.46153846153846156,0.8461873725995066,0.5393258426966292,0.5336220611489934
NR-AR,16,0.971736204576043,0.7258877802810857,0.631578947368421,0.46153846153846156,0.8528189035511212,0.5333333333333333,0.525923893243168
NR-AR,17,0.971736204576043,0.7258877802810857,0.631578947368421,0.46153846153846156,0.8606372706791117,0.5333333333333333,0.525923893243168
NR-AR,18,0.971736204576043,0.7258877802810857,0.631578947368421,0.46153846153846156,0.8533620319708186,0.5333333333333333,0.525923893243168
NR-AR,19,0.9737550471063257,0.7269338053856882,0.6857142857142857,0.46153846153846156,0.8487957300718807,0.5517241379310346,0.5499683669682086
NR-AR-LBD,0,0.9862815884476535,0.8186554653865203,0.8333333333333334,0.6410256410256411,0.9830171067169582,0.7246376811594204,0.7242290244988089
NR-AR-LBD,1,0.9862815884476535,0.8186554653865203,0.8333333333333334,0.6410256410256411,0.9885320227073571,0.7246376811594204,0.7242290244988089
NR-AR-LBD,2,0.9877256317689531,0.8318474492322931,0.8666666666666667,0.6666666666666666,0.9863317712500477,0.7536231884057971,0.7542113051423853
NR-AR-LBD,3,0.9870036101083033,0.8314759782070331,0.8387096774193549,0.6666666666666666,0.9761115556063551,0.7428571428571428,0.7413899778978292
NR-AR-LBD,4,0.9884476534296028,0.8322189202575532,0.896551724137931,0.6666666666666666,0.9868175410523108,0.7647058823529411,0.7676802148025756
NR-AR-LBD,5,0.9877256317689531,0.8193984074370404,0.8928571428571429,0.6410256410256411,0.9755686364155903,0.746268656716418,0.7508421350797032
NR-AR-LBD,6,0.9870036101083033,0.8190269364117804,0.8620689655172413,0.6410256410256411,0.9856936030784471,0.7352941176470588,0.7371966258951652
NR-AR-LBD,7,0.9862815884476535,0.8062064235912676,0.8571428571428571,0.6153846153846154,0.9854554806263573,0.7164179104477612,0.7198304046325201
NR-AR-LBD,8,0.9884476534296028,0.8322189202575532,0.896551724137931,0.6666666666666666,0.98395054672915,0.7647058823529411,0.7676802148025756
NR-AR-LBD,9,0.9870036101083033,0.8314759782070331,0.8387096774193549,0.6666666666666666,0.9761972796891073,0.7428571428571428,0.7413899778978292
NR-AR-LBD,10,0.9855595667870036,0.8058349525660076,0.8275862068965517,0.6153846153846154,0.9881129271916791,0.7058823529411765,0.7067130369877548
NR-AR-LBD,11,0.9862815884476535,0.8186554653865203,0.8333333333333334,0.6410256410256411,0.9867318169695583,0.7246376811594204,0.7242290244988089
NR-AR-LBD,12,0.9870036101083033,0.8190269364117804,0.8620689655172413,0.6410256410256411,0.9751685906960794,0.7352941176470588,0.7371966258951652
NR-AR-LBD,13,0.9870036101083033,0.8190269364117804,0.8620689655172413,0.6410256410256411,0.9851792585819331,0.7352941176470588,0.7371966258951652
NR-AR-LBD,14,0.9870036101083033,0.8065778946165276,0.8888888888888888,0.6153846153846154,0.9754733874347544,0.7272727272727274,0.733658408707872
NR-AR-LBD,15,0.9870036101083033,0.8190269364117804,0.8620689655172413,0.6410256410256411,0.9758448584600145,0.7352941176470588,0.7371966258951652
NR-AR-LBD,16,0.9862815884476535,0.8186554653865203,0.8333333333333334,0.6410256410256411,0.9757115098868442,0.7246376811594204,0.7242290244988089
NR-AR-LBD,17,0.9862815884476535,0.8062064235912676,0.8571428571428571,0.6153846153846154,0.9751685906960796,0.7164179104477612,0.7198304046325201
NR-AR-LBD,18,0.9877256317689531,0.8318474492322931,0.8666666666666667,0.6666666666666666,0.9856936030784471,0.7536231884057971,0.7542113051423853
NR-AR-LBD,19,0.9877256317689531,0.8193984074370404,0.8928571428571429,0.6410256410256411,0.9756448356002592,0.746268656716418,0.7508421350797032
NR-AhR,0,0.906480117820324,0.7127325699424439,0.603448275862069,0.46357615894039733,0.9152981778477645,0.5243445692883896,0.4785378549171609
NR-AhR,1,0.9116347569955817,0.7301173617474226,0.6302521008403361,0.4966887417218543,0.9133887861645917,0.5555555555555555,0.5116963943607955
NR-AhR,2,0.906480117820324,0.7185265860844852,0.6,0.4768211920529801,0.9193830689630577,0.5313653136531367,0.4840892517123206
