assay,round,accuracy,balanced_accuracy,precision,recall,AUC,F1,MCC
TA97,1,0.9198113207547169,0.8628472222222222,0.7142857142857143,0.78125,0.9443576388888889,0.7462686567164178,0.699752380713643
TA97,2,0.910377358490566,0.8572916666666667,0.6756756756756757,0.78125,0.9491319444444445,0.7246376811594203,0.6739756992972693
TA97,3,0.9056603773584906,0.8416666666666667,0.6666666666666666,0.75,0.949392361111111,0.7058823529411765,0.6515327693178214
TA97,4,0.9245283018867925,0.865625,0.7352941176470589,0.78125,0.945486111111111,0.7575757575757576,0.7133910575956932
TA97,5,0.910377358490566,0.8444444444444444,0.6857142857142857,0.75,0.9444444444444445,0.7164179104477612,0.6642625470506545
TA97,6,0.9198113207547169,0.8756944444444444,0.7027027027027027,0.8125,0.9529513888888889,0.7536231884057971,0.7086897051891597
TA97,7,0.9150943396226415,0.8472222222222222,0.7058823529411765,0.75,0.9391493055555555,0.7272727272727272,0.6774843851810952
TA97,8,0.9150943396226415,0.8472222222222222,0.7058823529411765,0.75,0.9462673611111111,0.7272727272727272,0.6774843851810952
TA97,9,0.9150943396226415,0.834375,0.71875,0.71875,0.94921875,0.71875,0.66875
TA97,10,0.9056603773584906,0.8416666666666667,0.6666666666666666,0.75,0.9482638888888888,0.7058823529411765,0.6515327693178214
TA97,11,0.9150943396226415,0.8600694444444444,0.6944444444444444,0.78125,0.9294270833333333,0.7352941176470588,0.686625489616444
TA97,12,0.910377358490566,0.8444444444444444,0.6857142857142857,0.75,0.9480034722222221,0.7164179104477612,0.6642625470506545
TA97,13,0.9150943396226415,0.8600694444444444,0.6944444444444444,0.78125,0.9458333333333333,0.7352941176470588,0.686625489616444
TA97,14,0.8962264150943396,0.8361111111111111,0.631578947368421,0.75,0.9454861111111111,0.6857142857142857,0.6274190263858506
TA97,15,0.9150943396226415,0.834375,0.71875,0.71875,0.9467013888888889,0.71875,0.66875
TA97,16,0.9056603773584906,0.8545138888888889,0.6578947368421053,0.78125,0.949045138888889,0.7142857142857143,0.6617715144007783
TA97,17,0.910377358490566,0.8572916666666667,0.6756756756756757,0.78125,0.9447916666666667,0.7246376811594203,0.6739756992972693
TA97,18,0.9056603773584906,0.8545138888888889,0.6578947368421053,0.78125,0.9440104166666667,0.7142857142857143,0.6617715144007783
TA97,19,0.910377358490566,0.8444444444444444,0.6857142857142857,0.75,0.9500868055555556,0.7164179104477612,0.6642625470506545
TA97_S9,0,0.946078431372549,0.9003048780487805,0.8918918918918919,0.825,0.9714176829268293,0.8571428571428571,0.824923546313477
TA97_S9,1,0.9411764705882353,0.8972560975609756,0.868421052631579,0.825,0.975,0.8461538461538461,0.8102268759527224
TA97_S9,2,0.9509803921568627,0.9128048780487805,0.8947368421052632,0.85,0.973780487804878,0.8717948717948718,0.8419395165310714
TA97_S9,3,0.946078431372549,0.9097560975609755,0.8717948717948718,0.85,0.9709603658536585,0.8607594936708861,0.827433432743502
TA97_S9,4,0.946078431372549,0.9003048780487805,0.8918918918918919,0.825,0.9759146341463415,0.8571428571428571,0.824923546313477
TA97_S9,5,0.946078431372549,0.9003048780487805,0.8918918918918919,0.825,0.9723323170731708,0.8571428571428571,0.824923546313477
TA97_S9,6,0.9509803921568627,0.9128048780487805,0.8947368421052632,0.85,0.9734756097560975,0.8717948717948718,0.8419395165310714
TA97_S9,7,0.946078431372549,0.9003048780487805,0.8918918918918919,0.825,0.9727896341463415,0.8571428571428571,0.824923546313477
TA97_S9,8,0.9411764705882353,0.8972560975609756,0.868421052631579,0.825,0.9720274390243901,0.8461538461538461,0.8102268759527224
TA97_S9,9,0.9558823529411765,0.9158536585365853,0.918918918918919,0.85,0.9739329268292684,0.8831168831168831,0.8569655119357065
TA97_S9,10,0.9411764705882353,0.9067073170731708,0.85,0.85,0.9740853658536586,0.85,0.8134146341463414
TA97_S9,11,0.9411764705882353,0.8972560975609756,0.868421052631579,0.825,0.9730182926829268,0.8461538461538461,0.8102268759527224
TA97_S9,12,0.946078431372549,0.9003048780487805,0.8918918918918919,0.825,0.9710365853658537,0.8571428571428571,0.824923546313477
TA97_S9,13,0.946078431372549,0.9097560975609755,0.8717948717948718,0.85,0.9755335365853659,0.8607594936708861,0.827433432743502
TA97_S9,14,0.9509803921568627,0.9128048780487805,0.8947368421052632,0.85,0.9740853658536586,0.8717948717948718,0.8419395165310714
TA97_S9,15,0.9411764705882353,0.8972560975609756,0.868421052631579,0.825,0.9743902439024391,0.8461538461538461,0.8102268759527224
TA97_S9,16,0.946078431372549,0.9097560975609755,0.8717948717948718,0.85,0.9727134146341463,0.8607594936708861,0.827433432743502
TA97_S9,17,0.9411764705882353,0.8972560975609756,0.868421052631579,0.825,0.9724085365853659,0.8461538461538461,0.8102268759527224
TA97_S9,18,0.946078431372549,0.9097560975609755,0.8717948717948718,0.85,0.9739329268292682,0.8607594936708861,0.827433432743502
TA97_S9,19,0.9411764705882353,0.8972560975609756,0.868421052631579,0.825,0.975609756097561,0.8461538461538461,0.8102268759527224
TA98,0,0.9142212189616253,0.8617191818684355,0.8723404255319149,0.7592592592592593,0.9453427307904919,0.8118811881188118,0.7597298259345783
TA98,1,0.9164785553047404,0.8679173576561636,0.8697916666666666,0.7731481481481481,0.9466348811498065,0.818627450980392,0.766856672078688
TA98,2,0.9164785553047404,0.869485903814262,0.865979381443299,0.7777777777777778,0.9479581260364842,0.8195121951219513,0.767252363181416
TA98,3,0.9119638826185101,0.857089552238806,0.8709677419354839,0.75,0.9496199557766722,0.8059701492537312,0.7529496300106944
TA98,4,0.9142212189616253,0.8664248203427307,0.8608247422680413,0.7731481481481481,0.9507911829740188,0.8146341463414635,0.7608959000438978
TA98,5,0.9142212189616253,0.8664248203427307,0.8608247422680413,0.7731481481481481,0.9508602819237149,0.8146341463414635,0.7608959000438978
TA98,6,0.909706546275395,0.85873410724157,0.8541666666666666,0.7592592592592593,0.9499447208402433,0.8039215686274509,0.7477158604120042
TA98,7,0.9119638826185101,0.8617951907131012,0.859375,0.7638888888888888,0.9497823383084577,0.8088235294117647,0.7540961309675654
TA98,8,0.9142212189616253,0.863287728026534,0.868421052631579,0.7638888888888888,0.9470494748479824,0.812807881773399,0.7600874814529145
TA98,9,0.9130925507900677,0.8625414593698175,0.8638743455497382,0.7638888888888888,0.9484729132117191,0.8108108108108107,0.7570819033381292
