,XGB_AUC,XGB_MCC,XGB_sparse_AUC,XGB_sparse_MCC,XGB-FN_AUC,XGB-FN_MCC,XGB-FN_sparse_AUC,XGB-FN_sparse_MCC,Macau_AUC,Macau_MCC,Macau_sparse_AUC,Macau_sparse_MCC
ATG_NFI_CIS_up,0.6971209878098718,0.03818760981896155,0.6277443537972092,0.017827710531367287,0.9175355151667874,0.4440544674678729,0.8673575455948594,0.28973603943988213,0.9348284877311241,0.4856034397447791,0.9122121775285854,0.46298101885502285
ATG_NF_kB_CIS_dn,0.6575739439947081,0.14766265309381277,0.6442183513402842,0.07792941577771013,0.8674520427126973,0.45435324982284464,0.7970831889627367,0.08499035055539853,0.8790121901282011,0.32667694853239815,0.824235360821495,0.3282338933945542
ATG_NF_kB_CIS_up,0.7316307692307693,0.18473449571744213,0.7104615384615385,0.2177742891749185,0.9340923076923077,0.34148509417010686,0.7945846153846154,0.19230769230769232,0.936123076923077,0.0,0.9123692307692308,0.0
ATG_NRF1_CIS_dn,0.7183723250914736,0.0,0.6592194256569465,0.0,0.8887903315223418,0.2688641074050388,0.714214436190265,-0.008469292424556144,0.8841889344716709,-0.008469292424556144,0.8553054662379421,0.0
ATG_NRF1_CIS_up,0.4695806962025316,0.0,0.5023338607594937,0.0,0.910996835443038,0.35639789201798217,0.8691455696202532,0.1193342736356166,0.9408227848101265,0.1193342736356166,0.9022151898734178,0.0
ATG_NRF2_ARE_CIS_dn,0.5080839597220252,0.0,0.5234718479648277,0.0,0.6669975889944689,0.29918662720739153,0.5950928946248759,0.0,0.8774641894766699,0.0,0.7908098142107503,0.0
ATG_NRF2_ARE_CIS_up,0.7497198431121428,0.35759684937843395,0.7184473305050829,0.31161460727247725,0.9073581205475066,0.6301359395749841,0.8199391659329225,0.48198410693486393,0.916733370687585,0.6700066147121622,0.8749899943968622,0.5886985086323339
ATG_NURR1_TRANS_up,0.6161415711947628,-0.014203717958239012,0.5917144026186579,-0.017409348335546283,0.8517184942716858,0.3531828442317615,0.7497954173486089,-0.017409348335546283,0.8559738134206218,0.1435930324286251,0.8354746317512275,0.10137903692693094
ATG_Oct_MLP_CIS_up,0.7677773931106111,0.2205139729885155,0.7351133806473947,0.26843026829519867,0.9760775489008136,0.7923283322168551,0.9130690669897871,0.48264042395263745,0.9716634931625412,0.7467492313513496,0.9508049160463908,0.6206279441425611
ATG_PBREM_CIS_up,0.7183388157894737,0.19681715880520148,0.671029788011696,0.18837793522702845,0.908374451754386,0.47410628118653697,0.842265168128655,0.21577024601794165,0.9183342470760233,0.5099898181794801,0.9028234649122806,0.42210205932524764
ATG_PPARa_TRANS_up,0.7361386138613861,0.22082299257841884,0.6224605793912724,0.10045733340204732,0.7815181518151815,0.2613979335990265,0.7218188485515218,0.04539058384420278,0.8337000366703337,0.22704582601200848,0.766996699669967,0.14393730829061907
ATG_PPARd_TRANS_up,0.5737329962682076,0.0,0.5926327193932829,0.0,0.8839532924039966,0.27478198634784823,0.7469603948477188,-0.005590243853712092,0.9094739376429517,0.0,0.8586734079691827,0.0
ATG_PPARg_TRANS_up,0.8184890161916485,0.4108871245012147,0.7708136066660354,0.3661048517530374,0.9186630053972162,0.6375417940914823,0.8558375153868005,0.4372293542696685,0.9184736293911562,0.6129450527437367,0.8759823880314365,0.4681018961872858
ATG_PPRE_CIS_dn,0.6986104678091709,0.0,0.6418249189439555,0.0,0.847244094488189,0.0,0.772024085224641,0.0,0.8730893932376099,0.23953661479115812,0.8120426123205188,0.0
ATG_PPRE_CIS_up,0.8058035311727895,0.23130055850391146,0.7934768886724738,0.2098408513044818,0.941008854983859,0.6120808314323839,0.8697181193529188,0.31705300428588923,0.9315226604627675,0.5194156131726796,0.878861656657469,0.38713226054016425
ATG_PXRE_CIS_dn,0.6480963353083169,0.07652418898931729,0.592906517445688,0.04451787420291082,0.8011026991441739,0.2664942764734913,0.6454630239192451,0.10625940780362413,0.8164088215931534,0.3651213884205123,0.7441024797015581,0.1324304684685275
ATG_PXRE_CIS_up,0.7730118587557779,0.38039011227845926,0.7626970144729863,0.35737959322130664,0.8744127453209063,0.5916600676506006,0.7920265969538531,0.44278359660281297,0.8809199060392514,0.6253589642113805,0.8336553762218686,0.5423865467520874
ATG_PXR_TRANS_up,0.7856400364976149,0.36106222307524793,0.7363740312539702,0.2772327382916985,0.9110774881325003,0.6409470337963348,0.8126032270359549,0.43818196579783864,0.9136069114470843,0.5890429978148158,0.8751111675771821,0.4556825861698876
ATG_Pax6_CIS_up,0.6776514225156925,0.11320301432582752,0.6859052743131979,0.13401483193722405,0.969002201027146,0.7250246601896051,0.9106749816581071,0.5833745385958086,0.9745659085350941,0.7330225055864925,0.9525556370750796,0.6387675323655078
ATG_RARa_TRANS_dn,0.636927026035937,0.09429375833054683,0.5788412174550788,-0.0185414233120827,0.8855518885221856,0.49237931006254887,0.7990832416574991,-0.015127340908643877,0.8493949394939495,0.08901898333760717,0.8361569490282361,0.09429375833054683
ATG_RARa_TRANS_up,0.7918890633176348,-0.008512051310345973,0.7948194662480377,0.0,0.9029827315541602,-0.012056421036710317,0.8641025641025643,-0.008512051310345973,0.8803767660910519,0.0,0.8241758241758242,0.0
ATG_RARb_TRANS_dn,0.5945686900958467,0.19627296533928693,0.6325878594249201,0.0,0.9394249201277955,0.2911629509864524,0.776038338658147,0.0,0.9329073482428114,0.19627296533928693,0.9199361022364217,0.19627296533928693
ATG_RARg_TRANS_dn,0.70625,0.0,0.5505208333333333,0.0,0.8723958333333334,0.0,0.8055989583333333,0.0,0.8587239583333333,0.0,0.865625,0.0
ATG_RARg_TRANS_up,0.8924454828660437,0.5447607297671667,0.860747663551402,0.5447607297671667,0.8834890965732087,0.6295206877429019,0.795171339563863,0.5447607297671667,0.8180685358255453,0.0,0.7199376947040498,0.0
ATG_RORE_CIS_up,0.7683506044905009,0.2989767647154621,0.7626175398196123,0.17014242857465373,0.9560305123776627,0.6429174524816595,0.9117971598541547,0.3629518669316967,0.9427653041642681,0.5972952545847173,0.9258059873344848,0.46560650512131646
ATG_RXRa_TRANS_up,0.7390822784810126,0.2902467011627383,0.732001582278481,0.1509754069876697,0.9505537974683544,0.4363564068443612,0.8240506329113924,0.0999320952444552,0.9287183544303798,-0.009867673659324817,0.8719145569620254,0.0
ATG_RXRb_TRANS_dn,0.6497718097244163,0.0,0.5795155344918378,0.0,0.8853782692645252,0.265172417205324,0.6111111111111112,0.0,0.6491135685448481,0.0,0.46226083903809023,0.0
ATG_RXRb_TRANS_up,0.7512181818181818,0.16324367441568,0.7035727272727272,0.29890822201185624,0.8232363636363637,0.40660051750090315,0.7612272727272728,0.3708400339033951,0.8132909090909092,0.39887600643546495,0.7904727272727272,0.3047387476343643
ATG_SREBP_CIS_up,0.7277678587530885,0.2446438380488864,0.6877671373694746,0.26126522945131136,0.9262385254918934,0.58905490102546,0.8872657757579037,0.45577739583987686,0.9308914498007178,0.5443818756318822,0.9264369059856805,0.5577499529573292
ATG_STAT3_CIS_dn,0.5874583113919607,0.2325995788959303,0.6753554502369669,0.0,0.9002984026680709,0.34639255724791956,0.8084956994909602,0.0,0.908987186238371,0.0,0.8658065648586974,0.0
ATG_Sox_CIS_up,0.671123621862538,0.09840392496134324,0.7311361326139652,0.14935759876113539,0.9429978888106966,0.5872202195147035,0.884979279067949,0.3098724728717128,0.9506607240597388,0.4892748924933745,0.9285714285714286,0.337053202926334
ATG_Sp1_CIS_up,0.6548251891228787,0.17637658358867533,0.629485279084032,0.07133862102156066,0.9572428951134737,0.6605586292250558,0.8567521979145369,0.35956674225044355,0.9517992230627683,0.5785459282671793,0.9362349212839911,0.5055826758849823
ATG_TAL_CIS_dn,0.6486697965571205,0.0,0.5569399301793668,0.0,0.8385698808234019,0.0,0.5746960394847719,0.0,0.8362826531840616,0.0,0.765619357168653,0.0
ATG_TAL_CIS_up,0.6071523354564755,-0.0108438654064164,0.5546045647558385,0.0,0.9240976645435244,0.297584291773059,0.79651008492569,0.0,0.9022027600849257,0.1364519730307397,0.8989516985138004,0.0
ATG_TA_CIS_up,0.722937293729373,-0.0185414233120827,0.6967363403006968,-0.021426330526491084,0.9434543454345434,0.4701477030205468,0.85991932526586,0.2905669963227822,0.9415841584158415,0.42042893276721344,0.923982398239824,0.24969116726938034
ATG_TCF_b_cat_CIS_dn,0.7327841407892857,0.16207630629254643,0.6832138992670627,0.24470558692665734,0.9215818378554951,0.5919124460651104,0.8206447397970641,0.4225648068161475,0.9262775361875013,0.5087671660026483,0.9006145239991017,0.4772706657066364
ATG_TGFb_CIS_dn,0.5304486071749499,0.0,0.5049422824358886,0.0,0.7355360475565079,0.2049608485597421,0.6989009469827884,0.0,0.7689223750604824,0.0,0.7230248150964264,0.0
ATG_TGFb_CIS_up,0.6696362742688623,0.0,0.6690833128532809,0.0,0.7439788645858934,0.19231360028736552,0.7594003440648809,0.0,0.815986728926026,0.19231360028736552,0.7912877856967314,0.0
ATG_THRa1_TRANS_up,0.6068037974683543,-0.012094689895501684,0.6381329113924049,-0.006972137837270164,0.763370253164557,-0.006972137837270164,0.7460443037974683,0.0,0.7740506329113924,0.0,0.7739715189873417,0.0
ATG_VDRE_CIS_up,0.8153399992883322,0.402693891569997,0.7682157302304617,0.3160904129519002,0.9568254871959102,0.7514919580630114,0.884401428080039,0.5863597857729528,0.9530892312801718,0.7137470128677681,0.927137079078153,0.6311892271408853
ATG_XTT_Cytotoxicity_up,0.7458704210886682,0.27180829801680106,0.7200231085244779,0.2002287884422036,0.8923741869222869,0.5082898730928656,0.8415782266347142,0.39315568168181897,0.8559996576514893,0.41984187259166816,0.7958319068812052,0.4014249184228568
ATG_Xbp1_CIS_up,0.7612293144208038,0.11398521222780178,0.7169132632265428,0.11481959864502847,0.9826567212847477,0.8067317475839445,0.9465435721855384,0.5879143313211268,0.9838795141436374,0.7903936844655833,0.975218064726502,0.7042558837364424
ATG_p53_CIS_dn,0.7383111974948711,0.23927198384073772,0.6847802613108736,0.11833560070384312,0.9399902818270165,0.5585494448419169,0.8275294244681999,0.24693663238320868,0.9416369722492172,0.6179600439698698,0.9160727783176763,0.4078212794568271
ATG_p53_CIS_up,0.5904585456229736,0.23953661479115812,0.4747568318666049,-0.006412791262125493,0.8694766095414543,0.0,0.7510884668828162,-0.006412791262125493,0.9214451134784623,-0.006412791262125493,0.8713293191292265,0.0
BSK_3C_Eselectin_down,0.6987179487179487,0.31203486061972013,0.6843107387661843,0.31203486061972013,0.9574130489972075,0.7610615452584846,0.946052297537446,0.768976897689769,0.9657908098502157,0.7838488529076655,0.9664254887027164,0.7560532476082304
BSK_3C_HLADR_down,0.7185997514991086,0.22871410569163142,0.7084976500459186,0.26392883812035867,0.9678029279887634,0.8023203964724367,0.9646696558802873,0.782036907466711,0.9727729458160013,0.8096983254395166,0.9703959807681919,0.8410322228251791
BSK_3C_ICAM1_down,0.7377604166666667,0.08642416214502247,0.7315104166666667,0.17483145522430754,0.9915625,0.8541666666666666,0.9916666666666667,0.8514416468924492,0.9927083333333334,0.8812421045336848,0.9923958333333334,0.8674626215545569
BSK_3C_IL8_down,0.7786458333333334,0.21730674684008827,0.7437789351851851,0.26873366726078296,0.9725839120370371,0.8379629629629629,0.9688946759259259,0.8177083333333334,0.9735966435185186,0.8582175925925926,0.9756221064814814,0.8253424125478677
BSK_3C_MCP1_down,0.7160522172658095,0.22952629008955222,0.7110666491734453,0.09358167387227789,0.9729073733928103,0.8884152960683311,0.9651666229336133,0.8601406575353973,0.9818289162949356,0.8696222705168122,0.9805825242718447,0.8702788194843774
BSK_3C_MIG_down,0.7087087087087088,0.26592322125765644,0.6904682460238016,0.1862918121652229,0.9873206539873207,0.8481696158562175,0.9884328773217662,0.8481696158562175,0.9812034256478701,0.7820042264486708,0.982982982982983,0.7872519571567841
BSK_3C_Proliferation_down,0.6587751035603797,0.22467318088303187,0.6518535997063605,0.22293310222573043,0.9287924073200147,0.771959084578537,0.9350322479156835,0.7270478607029166,0.9518116511981543,0.7502304576930788,0.9490849981647527,0.7724436077203393
BSK_3C_SRB_down,0.6939221436375137,0.2548980383342582,0.6850094876660342,0.20832843084264005,0.9733195330918291,0.8372551314054095,0.9647518831579553,0.8129005561124911,0.978782128687252,0.8207918430870018,0.9773446035305617,0.8377867197072355
BSK_3C_Thrombomodulin_down,0.5799129353233831,-0.01266838123695451,0.5817786069651741,0.0,0.8093905472636815,-0.01266838123695451,0.7873134328358209,-0.01266838123695451,0.8653606965174129,-0.01266838123695451,0.8190298507462687,0.0
BSK_3C_Thrombomodulin_up,0.639763779527559,0.092855938901328,0.6727740763173834,0.011461683168493615,0.9198970321017564,0.22076198450620313,0.9168685645063598,0.2360844284523432,0.9332222895215021,0.44202674215682997,0.9368564506359782,0.3575984725086963
BSK_3C_TissueFactor_down,0.6067222587959915,0.09753867213470127,0.630568356374808,0.1517614916130075,0.9522346573037817,0.8220057731207734,0.9395069855899348,0.7683809163784475,0.9605003291639236,0.8431099008003825,0.9507717065320752,0.8321028997685054
BSK_3C_TissueFactor_up,0.8698884758364313,-0.0121064859106974,0.8218992903007774,-0.0121064859106974,0.9205812774586009,0.44040886109541044,0.8120986819871577,0.3360760937764705,0.8594119635011829,0.0,0.8225751943224062,0.0
BSK_3C_VCAM1_down,0.6995329349543238,0.27933845886245123,0.6777938045195412,0.27261385330688676,0.9877738855690638,0.8642123899371495,0.9785699567277972,0.809683640932034,0.9868122810632598,0.8628428553688303,0.9874991414245484,0.8527346952652728
BSK_3C_Vis_down,0.7220390720390721,0.28780977182133227,0.6996336996336997,0.21837690409483249,0.9322344322344323,0.7284803161975606,0.9112332112332112,0.6919182876485179,0.9291819291819292,0.7294134727209742,0.9371184371184371,0.7011944295064432
BSK_3C_uPAR_down,0.7616909839132061,0.29415311547540685,0.7507170470133433,0.3026139909854464,0.9831649831649831,0.8619669946783408,0.9824791121087417,0.8446942236149739,0.9840379099638359,0.8774665674749008,0.9844120214490586,0.8690840894062924
BSK_4H_Eotaxin3_down,0.6646455505279034,0.16407105556047585,0.6683861236802415,0.14738142776719532,0.9545701357466064,0.7409739946902095,0.947209653092006,0.7193150588684406,0.9707390648567119,0.794960322587855,0.9681447963800904,0.7837046018852517
BSK_4H_MCP1_down,0.752910569105691,0.29507100189394225,0.7425040650406505,0.3325418804898177,0.9722276422764228,0.8055229411209135,0.9724878048780488,0.7471381321021269,0.9726829268292683,0.7967759466351777,0.9722926829268292,0.7769975087058049
BSK_4H_Pselectin_down,0.7053820766692054,0.19603906666539306,0.6937039857831937,0.2132745528978815,0.9730261487687231,0.767930694553109,0.970931708555471,0.8076646490607804,0.9795633409494795,0.8222427483640008,0.9785478547854785,0.8247735991089737
BSK_4H_SRB_down,0.688499742002064,0.30164096555644293,0.6696013931888544,0.2415938943029099,0.9603973168214653,0.84715655786151,0.9562048503611971,0.8308275660767277,0.9734907120743035,0.81118388024531,0.971233230134159,0.8194014447884417
BSK_4H_VCAM1_down,0.6413217541266321,0.26217578436399047,0.6409214092140921,0.20842877833369744,0.9657551120965755,0.783686162401461,0.9542990884454299,0.7663780597454894,0.9582409460458241,0.8090550606451065,0.9550381867455038,0.8183023677134045
BSK_4H_VEGFRII_down,0.6907763105242096,0.1863814060332132,0.6775710284113645,0.14498311956672272,0.9504801920768307,0.6358543417366946,0.9474789915966386,0.5716619504750294,0.9492797118847538,0.5928454133602583,0.9428771508603442,0.5481392819227546
BSK_4H_uPAR_down,0.7094807651881437,0.19319464200966832,0.7078691051783337,0.245815750728255,0.9219395977857192,0.7402035959747862,0.9168944012332703,0.7271372152349324,0.947235652722304,0.8287370068059517,0.9424707448672133,0.7667698458911396
BSK_BE3C_HLADR_down,0.6824065040650407,0.20411418893534342,0.6766178861788619,0.20161945963637795,0.9346341463414634,0.6874513999441829,0.9269593495934959,0.6486044994427962,0.9469268292682926,0.7362066935578079,0.9464715447154471,0.715681302775489
BSK_BE3C_IL1a_down,0.6969888663967612,0.23631541066041564,0.7264254385964912,0.31766199336332807,0.9600202429149797,0.7373910876663499,0.9568994601889339,0.6973779695320637,0.9406207827260459,0.6594584613905907,0.9417172739541161,0.656672204475344
BSK_BE3C_IP10_down,0.76489110469693,0.3111053198615818,0.7596431382839149,0.3244982514698678,0.9734321700341118,0.8247814302991614,0.963526633429546,0.7998204509280774,0.9644450275518237,0.8049128896383075,0.9702833901863028,0.796325159936161
BSK_BE3C_MIG_down,0.7387295081967213,0.06366221888500449,0.7079918032786884,0.10934176599857606,0.9833788706739526,0.7824078825713258,0.9808743169398907,0.837200066976008,0.9838342440801456,0.7824078825713258,0.9845173041894353,0.7953281943552436
BSK_BE3C_MMP1_down,0.6487598709820932,0.05968572622769277,0.620286953620287,0.1862918121652229,0.9283728172617062,0.726720460824573,0.9272605939272606,0.736187510617152,0.9530641752863975,0.6816212031674664,0.954954954954955,0.6885774663552441
BSK_BE3C_MMP1_up,0.5965490196078432,0.19120444499264716,0.592156862745098,0.27088982070950685,0.8807843137254903,0.38611707881119106,0.8511372549019607,0.17339365466222856,0.8522352941176471,0.27088982070950685,0.8415686274509804,0.210717755735138
BSK_BE3C_PAI1_down,0.7584901147959184,0.32154082740835505,0.737125318877551,0.3322052985133746,0.9363839285714286,0.7286933075130376,0.9393335459183674,0.6796144814928466,0.9495376275510203,0.7513235344544363,0.9424426020408163,0.7191465199607916
BSK_BE3C_SRB_down,0.7047916666666667,0.16331864497962195,0.6995833333333333,0.014397807093022668,0.9478125000000001,0.7515664644844355,0.9473958333333333,0.7165348716023682,0.9575,0.7667041227324932,0.9517708333333333,0.7321160804227894
BSK_BE3C_TGFb1_down,0.6911594761171033,0.08822562227721664,0.6776771956856702,0.0325878424627557,0.9033127889060093,0.5809115846081897,0.8891563944530047,0.5738867316822409,0.9072611710323575,0.6082925371051142,0.9010978428351311,0.5849460526704714
BSK_BE3C_tPA_down,0.6829969865765683,0.13486522723314767,0.7258241256506255,0.11953761458416824,0.9745228746233221,0.7212349895508081,0.9732444525614099,0.7513316974768969,0.96438681398959,0.678926638540076,0.9644781298511551,0.6409490908995122
BSK_BE3C_uPAR_down,0.6811113527620704,0.1827942482628795,0.6969878207916486,0.2250732678224664,0.9860809047411918,0.8645849984607902,0.9880382775119618,0.8743304644170226,0.9789038712483689,0.7607059242987015,0.9811874728142671,0.8477598956067856
BSK_BE3C_uPA_down,0.7384336677814938,0.27976648004258753,0.7421497584541062,0.2505304927764191,0.9428651059085842,0.7811716364022233,0.9292084726867336,0.7315219363139335,0.9120215533259012,0.716054209439279,0.8974358974358974,0.7433176278024825
BSK_CASM3C_HLADR_down,0.6715561224489796,0.28415235910505793,0.6611926020408163,0.25560859370538297,0.924984056122449,0.7226912263862432,0.9300063775510203,0.7460038465922509,0.907126913265306,0.6107346353955987,0.9002710459183674,0.6431051321339049
BSK_CASM3C_IL6_down,0.739463210531687,0.2294391448338219,0.7328298806000613,0.2294391448338219,0.9750994999489744,0.852624757909106,0.9709153995305644,0.8092523005571257,0.9524441269517298,0.7231197036963248,0.9664251454230024,0.7120203566226018
BSK_CASM3C_IL8_down,0.7106009070294784,0.26591895558160206,0.6911848072562358,0.23791547571544322,0.9455782312925171,0.7222222222222222,0.9376417233560091,0.6634034720037774,0.9499716553287981,0.6806877235475084,0.945578231292517,0.6373318175890684
BSK_CASM3C_LDLR_down,0.715788810483871,0.30197858698510166,0.7064642137096775,0.29061568781788966,0.96875,0.619938326176436,0.9576612903225805,0.5315957919524057,0.9553931451612903,0.5961079755653117,0.9595514112903226,0.5567423545374138
BSK_CASM3C_LDLR_up,0.8465909090909092,-0.025619979076171633,0.8285984848484849,-0.03319530651546461,0.9438920454545455,0.35478743759344955,0.8745265151515151,0.27327977681249743,0.9391571969696969,0.4890096469218258,0.9571496212121212,0.3445359719553577
BSK_CASM3C_MCP1_down,0.7251250127564037,-0.01039491429642888,0.6894070823553422,-0.07547959951146217,0.9661189917338504,0.8209156989678424,0.968874374936218,0.8253692973417394,0.9661189917338503,0.803770384897649,0.9677518114093275,0.8511715338173141
BSK_CASM3C_MCSF_down,0.6739446870451238,0.23139121592866557,0.6717184690470075,0.2582160842562939,0.9565031252675743,0.7876869787182794,0.9520506892713416,0.7740180658885034,0.9129206267659902,0.7362787909923795,0.9302166281359705,0.7080613610589582
BSK_CASM3C_MIG_down,0.7006000000000001,0.14852213144650114,0.6872666666666667,0.28714278746323557,0.9881333333333334,0.7917523748323191,0.9825333333333334,0.797769702785775,0.9829333333333334,0.7601397897755385,0.9849333333333334,0.8042336994476645
BSK_CASM3C_Proliferation_down,0.7035483097578519,0.3199621831918989,0.7103812035483098,0.3046106640963303,0.92453847998082,0.6679648330184779,0.9111124430592183,0.6742586805569952,0.9253176696235915,0.6440632096102475,0.926516422920163,0.6888110506329653
BSK_CASM3C_SAA_down,0.7199306551889049,0.1715138504934797,0.7244739359158296,0.1331410194926383,0.9727403156384504,0.7718667284160075,0.9701099952175992,0.7458083234730436,0.9672405547584888,0.6987087517934003,0.9661645145863224,0.765662362505978
BSK_CASM3C_SRB_down,0.7486968813499426,0.3078558846581334,0.7201607915893631,0.24553735059109744,0.9674882940189062,0.7773654916512059,0.9567983037370793,0.8104720070774675,0.9697853167240922,0.7278911564625851,0.9711105221309304,0.7851051210969521
BSK_CASM3C_Thrombomodulin_down,0.7995435016111708,-0.01373476072383882,0.7461063372717508,-0.01373476072383882,0.9127282491944146,0.4880629094890714,0.9105800214822771,0.369716982950492,0.9170247046186896,0.4524614483346644,0.9223952738990333,0.41870101399629595
BSK_CASM3C_Thrombomodulin_up,0.6458167682657479,0.048592953074986255,0.639102394204435,0.119063061485783,0.8980475307005918,0.5305001179833754,0.8561710398445092,0.47838255968509286,0.8564360809258769,0.3708138576570138,0.8597049209294108,0.39895584384285465
BSK_CASM3C_TissueFactor_down,0.7054263565891473,0.1544137052240789,0.6955156510646648,0.20332302362084595,0.9101167696987538,0.5630986247137612,0.9362182317731331,0.5890717509380723,0.9195368462368756,0.517049216085171,0.924541261897753,0.5878171213371994
BSK_CASM3C_VCAM1_down,0.6700892857142858,0.20012110983401893,0.6640827922077922,0.17662687288133122,0.9169642857142857,0.6694072457077684,0.9262987012987013,0.6739109705665182,0.9420454545454545,0.6747430886613011,0.9407467532467533,0.6829545454545455
BSK_CASM3C_uPAR_down,0.6688218390804598,0.18447879034312922,0.6550826149425288,0.21488917580522524,0.9334590517241379,0.747553782579817,0.9198096264367815,0.737776966554075,0.9307650862068965,0.7643157063581784,0.9407327586206896,0.7621246171016504
BSK_KF3CT_ICAM1_down,0.7024749614791987,0.20691850117873606,0.6716583204930662,0.15663431688076102,0.9847842835130971,0.8492131612461842,0.9798728813559322,0.7624076773848889,0.9875770416024654,0.8386847675472646,0.9869029275808937,0.8342076803721135
BSK_KF3CT_IL1a_down,0.71253245220675,0.2550227097487774,0.7045079065376446,0.21937934180689225,0.9482338132326331,0.7645171256048422,0.9449295885453544,0.7832694706675771,0.9640468885217528,0.7393252393222108,0.9638895444890253,0.7323466469441289
BSK_KF3CT_IP10_down,0.728469961527079,0.3237881434166894,0.7157812962414916,0.28548394391321175,0.9660402485942586,0.7962733927108819,0.9549422906185262,0.7849073501030003,0.9633027522935781,0.8075832766884484,0.9666321396862978,0.7619923189197313
BSK_KF3CT_MCP1_down,0.681695652173913,0.3274849260830095,0.6890869565217392,0.29601974161962635,0.9887826086956522,0.8564105023538207,0.9826956521739131,0.8650957979871868,0.9854782608695652,0.8221038659992501,0.9869565217391305,0.8913506225039021
BSK_KF3CT_MMP9_down,0.7073856209150327,0.2829211174993789,0.707908496732026,0.2730546163854619,0.9716339869281045,0.8162345388637675,0.9640522875816993,0.7528128904658147,0.9651633986928104,0.8232793638471402,0.9626797385620914,0.8239284847873064
BSK_KF3CT_SRB_down,0.7739007092198581,0.40725374167824324,0.7507328605200946,0.42919166123985036,0.9938534278959811,0.8782829229710919,0.9923404255319148,0.9051468279466288,0.9918676122931441,0.8771551915452579,0.9906382978723404,0.9192877151257868
BSK_KF3CT_TGFb1_down,0.7121390921249311,0.17441481968819167,0.7195342616631264,0.16204198518156282,0.9494925654944536,0.7266039854260751,0.9370623869089765,0.7495847959896469,0.9583038313271969,0.7165166158085243,0.9553142947053732,0.71379255880266
BSK_KF3CT_TIMP2_down,0.6751883549118571,0.20092551043751308,0.6700680272108843,0.22745033029725079,0.9470411820642236,0.7439485314274241,0.9508448540706606,0.7771340719951233,0.9618901323970448,0.7428888618254661,0.9574281325433399,0.73134159373434
BSK_KF3CT_uPA_down,0.7467248908296944,0.237981064434856,0.7357650483774296,0.18893411208854344,0.9521363130405001,0.8124181617359633,0.9385221337443275,0.789677645258227,0.970716670947855,0.8516822595991155,0.9683192054114222,0.8255985712880126
BSK_LPS_CD40_down,0.7060118647177542,0.2734408281768819,0.6937190385909118,0.25753688353478316,0.9527857623386948,0.809456958171029,0.9458748700385298,0.8352261241774952,0.9596966546388599,0.7820690025527864,0.9579842211485536,0.7920799783130296
BSK_LPS_Eselectin_down,0.6796969696969696,0.28755191972918276,0.7077272727272726,0.17098324552443553,0.970151515151515,0.828411856208965,0.9678030303030304,0.8090909090909091,0.97,0.7951707562012568,0.9683333333333333,0.8268688657895646
BSK_LPS_IL1a_down,0.6900757575757577,0.23210354127426377,0.6933333333333332,0.23210354127426377,0.975,0.8208287461511629,0.9714393939393939,0.8167870486028443,0.9799242424242425,0.8208287461511629,0.9810606060606061,0.8115554994225872
BSK_LPS_IL8_down,0.7606540396567032,0.3156482851568718,0.7374223142941698,0.2918203436435325,0.9680378810298905,0.7962733927108819,0.9592335010358094,0.7627883829100816,0.9726250369931932,0.7857819541399751,0.9724030778336786,0.7771229252909886
BSK_LPS_MCP1_down,0.7283666154633897,0.2539751501569885,0.7078853046594983,0.3110855084191276,0.9768853778070368,0.7896215775084667,0.9727159681076731,0.7782896421160246,0.9780557384244021,0.7884295975059414,0.9787140662716699,0.7763606228150152
BSK_LPS_MCSF_down,0.7044490163302045,0.1442083064442572,0.6966053748231966,0.1442083064442572,0.9648321975054648,0.8141873509440796,0.9594316574514595,0.8008566624629407,0.9762119069049762,0.8084493932155917,0.9739616818824739,0.7709818498057165
BSK_LPS_PGE2_down,0.760950605778192,0.4035609882989776,0.7598633115874497,0.43068896802838424,0.8769027648337993,0.4331033036388548,0.8603603603603605,0.4251103487596773,0.8210624417520969,0.387129956978418,0.8466915191053122,0.4461239881688904
BSK_LPS_PGE2_up,0.7481347045775357,0.14574072178304742,0.7023593466424684,0.10985183021943366,0.8905021173623715,0.38571292852832534,0.8973583383746723,0.32652148857620966,0.7707199032062916,0.0,0.8078241580963903,0.0
BSK_LPS_SRB_down,0.7275825557540864,0.26749990358395526,0.7250016544239296,0.24692169805740966,0.965389451393025,0.8147045198861756,0.9711468466679902,0.8131887950147345,0.9704189001389715,0.8209000366483465,0.9738601019125142,0.8308145097784945
BSK_LPS_TNFa_down,0.7305990200727043,0.23522218149066607,0.704875928560139,0.27453786941403624,0.9374110953058322,0.759909756888473,0.9241346609767662,0.7688947892613008,0.9340919867235657,0.6852232650557988,0.9273747431642169,0.7220050359021577
BSK_LPS_TNFa_up,0.5020125786163522,0.25163740958377206,0.5638993710691824,0.1681643939178191,0.6953459119496855,-0.014243626957572005,0.6890566037735849,-0.02017972727013829,0.628930817610063,0.0,0.6040251572327044,0.0
BSK_LPS_TissueFactor_down,0.6798587885544407,0.14412887198627605,0.6949554069119286,0.23930831575079797,0.961352657004831,0.7705810461656859,0.9670196952805649,0.7585153656982114,0.9667409884801189,0.8270331810595213,0.9645113340765513,0.8270331810595213
BSK_LPS_TissueFactor_up,0.8337037037037036,0.0,0.8059259259259259,0.0,0.9414814814814815,0.46336536457127725,0.9451851851851852,0.16690049114614158,0.93,0.0,0.9592592592592593,0.0
