method,assay,round,bin,MCC
dnn_fn,TA102_S9,10,>3,0.6010154663919393
dnn_fn,TA102_S9,11,0-1,-0.1111111111111111
dnn_fn,TA102_S9,11,2-3,-0.13333333333333333
dnn_fn,TA102_S9,11,>3,0.6004095279053838
dnn_fn,TA102_S9,12,0-1,-0.1111111111111111
dnn_fn,TA102_S9,12,2-3,0.227866357593825
dnn_fn,TA102_S9,12,>3,0.37216048938340146
dnn_fn,TA102_S9,13,0-1,-0.1111111111111111
dnn_fn,TA102_S9,13,2-3,0.0
dnn_fn,TA102_S9,13,>3,0.5367374908694503
dnn_fn,TA102_S9,14,0-1,-0.1111111111111111
dnn_fn,TA102_S9,14,2-3,0.0
dnn_fn,TA102_S9,14,>3,0.7102885826622255
dnn_fn,TA102_S9,15,0-1,0.0
dnn_fn,TA102_S9,15,2-3,-0.09128709291752768
dnn_fn,TA102_S9,15,>3,0.7269716818011343
dnn_fn,TA102_S9,16,0-1,-0.1111111111111111
dnn_fn,TA102_S9,16,2-3,-0.09128709291752768
dnn_fn,TA102_S9,16,>3,0.6272678392341732
dnn_fn,TA102_S9,17,0-1,-0.1111111111111111
dnn_fn,TA102_S9,17,2-3,-0.09128709291752768
dnn_fn,TA102_S9,17,>3,0.6542571959825558
dnn_fn,TA102_S9,18,0-1,0.0
dnn_fn,TA102_S9,18,2-3,0.0
dnn_fn,TA102_S9,18,>3,0.6809756626402915
dnn_fn,TA102_S9,19,0-1,0.0
dnn_fn,TA102_S9,19,2-3,-0.09128709291752768
dnn_fn,TA102_S9,19,>3,0.57607356686658
xgb,TA100,0,0-1,0.5644585245400462
xgb,TA100,0,2-3,0.63950952139672
xgb,TA100,0,>3,0.39097784775456096
xgb,TA100,1,0-1,0.55251717562244
xgb,TA100,1,2-3,0.56867080583402
xgb,TA100,1,>3,0.34538547616966453
xgb,TA100,2,0-1,0.5051219141436532
xgb,TA100,2,2-3,0.6195715099481476
xgb,TA100,2,>3,0.4044155426489306
xgb,TA100,3,0-1,0.5884749095763454
xgb,TA100,3,2-3,0.6192285650135638
xgb,TA100,3,>3,0.43499192045310386
xgb,TA100,4,0-1,0.580210520939197
xgb,TA100,4,2-3,0.5900545729117036
xgb,TA100,4,>3,0.38455643988167354
xgb,TA100,5,0-1,0.5723042921047863
xgb,TA100,5,2-3,0.6192285650135638
xgb,TA100,5,>3,0.34731989791639467
xgb,TA100,6,0-1,0.5010216834356845
xgb,TA100,6,2-3,0.6003946602118592
xgb,TA100,6,>3,0.3345740426848883
xgb,TA100,7,0-1,0.5644585245400462
xgb,TA100,7,2-3,0.620175442195617
xgb,TA100,7,>3,0.3578545426729024
xgb,TA100,8,0-1,0.5291712365182641
xgb,TA100,8,2-3,0.6195715099481476
xgb,TA100,8,>3,0.3681816619621127
xgb,TA100,9,0-1,0.5566708934150054
xgb,TA100,9,2-3,0.6399562241793749
xgb,TA100,9,>3,0.3235175552619844
xgb,TA100,10,0-1,0.5565680103534604
xgb,TA100,10,2-3,0.6093562176324527
xgb,TA100,10,>3,0.3515259146453702
xgb,TA100,11,0-1,0.5287521211397014
xgb,TA100,11,2-3,0.6191598211323219
xgb,TA100,11,>3,0.38113504266091647
xgb,TA100,12,0-1,0.5446796544079152
xgb,TA100,12,2-3,0.5886595964836402
xgb,TA100,12,>3,0.4230095911658822
xgb,TA100,13,0-1,0.4853430440115222
xgb,TA100,13,2-3,0.6117634021976238
xgb,TA100,13,>3,0.4137740335470092
xgb,TA100,14,0-1,0.5094033454989036
xgb,TA100,14,2-3,0.62977062570665
xgb,TA100,14,>3,0.42769604263694466
xgb,TA100,15,0-1,0.5010216834356845
xgb,TA100,15,2-3,0.5790154669566109
xgb,TA100,15,>3,0.336557450988342
xgb,TA100,16,0-1,0.5406161021874408
xgb,TA100,16,2-3,0.619380339128218
xgb,TA100,16,>3,0.3578545426729024
xgb,TA100,17,0-1,0.54126100603387
xgb,TA100,17,2-3,0.6099125993091769
xgb,TA100,17,>3,0.30545806276619625
xgb,TA100,18,0-1,0.5327300591400936
xgb,TA100,18,2-3,0.6195715099481476
xgb,TA100,18,>3,0.38113504266091647
xgb,TA100,19,0-1,0.5287521211397014
xgb,TA100,19,2-3,0.557938531270051
xgb,TA100,19,>3,0.38791903153481305
xgb,TA100_S9,0,0-1,0.380058475033046
xgb,TA100_S9,0,2-3,0.49188157401294674
xgb,TA100_S9,0,>3,0.409100151237768
xgb,TA100_S9,1,0-1,0.4873581432274574
xgb,TA100_S9,1,2-3,0.46403194491186145
xgb,TA100_S9,1,>3,0.42491538763866915
xgb,TA100_S9,2,0-1,0.43804016082125763
xgb,TA100_S9,2,2-3,0.43524591390652645
xgb,TA100_S9,2,>3,0.4365743738668405
xgb,TA100_S9,3,0-1,0.369467532689909
xgb,TA100_S9,3,2-3,0.47505341746579344
xgb,TA100_S9,3,>3,0.44494920831460977
xgb,TA100_S9,4,0-1,0.42854956435548336
xgb,TA100_S9,4,2-3,0.47300302064414
xgb,TA100_S9,4,>3,0.41316712200642336
xgb,TA100_S9,5,0-1,0.38859751484787075
xgb,TA100_S9,5,2-3,0.49380778997711955
xgb,TA100_S9,5,>3,0.49953818452009463
xgb,TA100_S9,6,0-1,0.38859751484787075
xgb,TA100_S9,6,2-3,0.4532732253440279
xgb,TA100_S9,6,>3,0.4565458604404714
xgb,TA100_S9,7,0-1,0.38859751484787075
xgb,TA100_S9,7,2-3,0.47300302064414
xgb,TA100_S9,7,>3,0.4375336164618263
xgb,TA100_S9,8,0-1,0.4187070193135534
xgb,TA100_S9,8,2-3,0.47632120796156485
xgb,TA100_S9,8,>3,0.4535810270523396
xgb,TA100_S9,9,0-1,0.4282464583451218
xgb,TA100_S9,9,2-3,0.48387119935328554
xgb,TA100_S9,9,>3,0.44923201856772627
xgb,TA100_S9,10,0-1,0.37896836447993354
xgb,TA100_S9,10,2-3,0.4631359845433107
xgb,TA100_S9,10,>3,0.46084025146870294
xgb,TA100_S9,11,0-1,0.369467532689909
xgb,TA100_S9,11,2-3,0.49275960602669067
xgb,TA100_S9,11,>3,0.4881763332422737
xgb,TA100_S9,12,0-1,0.3893975279616047
xgb,TA100_S9,12,2-3,0.47300302064414
xgb,TA100_S9,12,>3,0.45799829088346744
xgb,TA100_S9,13,0-1,0.39855109485059953
xgb,TA100_S9,13,2-3,0.46508844980573993
xgb,TA100_S9,13,>3,0.4365743738668405
xgb,TA100_S9,14,0-1,0.4280275866606365
xgb,TA100_S9,14,2-3,0.5017215738205
xgb,TA100_S9,14,>3,0.4375336164618263
xgb,TA100_S9,15,0-1,0.3988569955175154
xgb,TA100_S9,15,2-3,0.49380778997711955
xgb,TA100_S9,15,>3,0.46805627919346754
xgb,TA100_S9,16,0-1,0.4280275866606365
xgb,TA100_S9,16,2-3,0.49380778997711955
xgb,TA100_S9,16,>3,0.4710422584022096
xgb,TA100_S9,17,0-1,0.42854956435548336
xgb,TA100_S9,17,2-3,0.4716151722465125
xgb,TA100_S9,17,>3,0.44923201856772627
xgb,TA100_S9,18,0-1,0.3988569955175154
xgb,TA100_S9,18,2-3,0.48287675936618074
xgb,TA100_S9,18,>3,0.4407306240395703
xgb,TA100_S9,19,0-1,0.3893975279616047
xgb,TA100_S9,19,2-3,0.4739467173902951
xgb,TA100_S9,19,>3,0.44494920831460977
xgb,TA1535,0,0-1,0.5892556509887896
xgb,TA1535,0,2-3,0.4166190448976481
xgb,TA1535,0,>3,0.3452453692043918
xgb,TA1535,1,0-1,0.5892556509887896
xgb,TA1535,1,2-3,0.4166190448976481
xgb,TA1535,1,>3,0.3887783357872581
xgb,TA1535,2,0-1,0.5892556509887896
xgb,TA1535,2,2-3,0.4166190448976481
xgb,TA1535,2,>3,0.3887783357872581
xgb,TA1535,3,0-1,0.5892556509887896
xgb,TA1535,3,2-3,0.4166190448976481
xgb,TA1535,3,>3,0.3887783357872581
xgb,TA1535,4,0-1,0.5892556509887896
xgb,TA1535,4,2-3,0.4166190448976481
xgb,TA1535,4,>3,0.34109845653605947
xgb,TA1535,5,0-1,0.5892556509887896
xgb,TA1535,5,2-3,0.4166190448976481
xgb,TA1535,5,>3,0.3452453692043918
xgb,TA1535,6,0-1,0.5892556509887896
xgb,TA1535,6,2-3,0.4166190448976481
xgb,TA1535,6,>3,0.3452453692043918
xgb,TA1535,7,0-1,0.5892556509887896
xgb,TA1535,7,2-3,0.4166190448976481
xgb,TA1535,7,>3,0.3887783357872581
xgb,TA1535,8,0-1,0.5892556509887896
xgb,TA1535,8,2-3,0.33606722016672236
xgb,TA1535,8,>3,0.34109845653605947
xgb,TA1535,9,0-1,0.5892556509887896
xgb,TA1535,9,2-3,0.4166190448976481
xgb,TA1535,9,>3,0.3887783357872581
xgb,TA1535,10,0-1,0.5892556509887896
xgb,TA1535,10,2-3,0.4166190448976481
xgb,TA1535,10,>3,0.3452453692043918
xgb,TA1535,11,0-1,0.5892556509887896
xgb,TA1535,11,2-3,0.4166190448976481
xgb,TA1535,11,>3,0.34109845653605947
xgb,TA1535,12,0-1,0.5892556509887896
xgb,TA1535,12,2-3,0.4166190448976481
xgb,TA1535,12,>3,0.3887783357872581
xgb,TA1535,13,0-1,0.5892556509887896
xgb,TA1535,13,2-3,0.4166190448976481
xgb,TA1535,13,>3,0.3887783357872581
xgb,TA1535,14,0-1,0.5892556509887896
xgb,TA1535,14,2-3,0.4166190448976481
xgb,TA1535,14,>3,0.3887783357872581
xgb,TA1535,15,0-1,0.5892556509887896
xgb,TA1535,15,2-3,0.4166190448976481
xgb,TA1535,15,>3,0.3452453692043918
xgb,TA1535,16,0-1,0.5892556509887896
xgb,TA1535,16,2-3,0.4166190448976481
xgb,TA1535,16,>3,0.34109845653605947
xgb,TA1535,17,0-1,0.5892556509887896
xgb,TA1535,17,2-3,0.33606722016672236
xgb,TA1535,17,>3,0.3887783357872581
xgb,TA1535,18,0-1,0.5892556509887896
xgb,TA1535,18,2-3,0.4166190448976481
xgb,TA1535,18,>3,0.38900926631281985
xgb,TA1535,19,0-1,0.5166666666666667
xgb,TA1535,19,2-3,0.4166190448976481
xgb,TA1535,19,>3,0.29820990348719506
xgb,TA1535_S9,0,0-1,0.5
xgb,TA1535_S9,0,2-3,0.6730769230769231
xgb,TA1535_S9,0,>3,0.3728897474738895
xgb,TA1535_S9,1,0-1,0.5
xgb,TA1535_S9,1,2-3,0.6730769230769231
xgb,TA1535_S9,1,>3,0.35765434554147657
xgb,TA1535_S9,2,0-1,0.5
xgb,TA1535_S9,2,2-3,0.746447290291523
xgb,TA1535_S9,2,>3,0.3728897474738895
xgb,TA1535_S9,3,0-1,0.5
xgb,TA1535_S9,3,2-3,0.746447290291523
xgb,TA1535_S9,3,>3,0.39962877608361214
xgb,TA1535_S9,4,0-1,0.5
xgb,TA1535_S9,4,2-3,0.746447290291523
xgb,TA1535_S9,4,>3,0.35765434554147657
xgb,TA1535_S9,5,0-1,0.5
xgb,TA1535_S9,5,2-3,0.746447290291523
xgb,TA1535_S9,5,>3,0.43244356773302844
xgb,TA1535_S9,6,0-1,0.5
xgb,TA1535_S9,6,2-3,0.746447290291523
xgb,TA1535_S9,6,>3,0.35765434554147657
xgb,TA1535_S9,7,0-1,0.5
xgb,TA1535_S9,7,2-3,0.746447290291523
xgb,TA1535_S9,7,>3,0.35765434554147657
xgb,TA1535_S9,8,0-1,0.5
xgb,TA1535_S9,8,2-3,0.746447290291523
xgb,TA1535_S9,8,>3,0.35765434554147657
xgb,TA1535_S9,9,0-1,0.5
xgb,TA1535_S9,9,2-3,0.746447290291523
xgb,TA1535_S9,9,>3,0.35765434554147657
xgb,TA1535_S9,10,0-1,0.5
xgb,TA1535_S9,10,2-3,0.746447290291523
xgb,TA1535_S9,10,>3,0.3728897474738895
xgb,TA1535_S9,11,0-1,0.5
xgb,TA1535_S9,11,2-3,0.746447290291523
xgb,TA1535_S9,11,>3,0.38974325882517835
xgb,TA1535_S9,12,0-1,0.5
xgb,TA1535_S9,12,2-3,0.746447290291523
xgb,TA1535_S9,12,>3,0.3728897474738895
xgb,TA1535_S9,13,0-1,0.5
xgb,TA1535_S9,13,2-3,0.746447290291523
xgb,TA1535_S9,13,>3,0.35765434554147657
xgb,TA1535_S9,14,0-1,0.5
xgb,TA1535_S9,14,2-3,0.746447290291523
xgb,TA1535_S9,14,>3,0.35765434554147657
xgb,TA1535_S9,15,0-1,0.5
xgb,TA1535_S9,15,2-3,0.746447290291523
xgb,TA1535_S9,15,>3,0.39962877608361214
xgb,TA1535_S9,16,0-1,0.5
xgb,TA1535_S9,16,2-3,0.746447290291523
xgb,TA1535_S9,16,>3,0.35765434554147657
xgb,TA1535_S9,17,0-1,0.5
xgb,TA1535_S9,17,2-3,0.746447290291523
xgb,TA1535_S9,17,>3,0.35765434554147657
xgb,TA1535_S9,18,0-1,0.5
xgb,TA1535_S9,18,2-3,0.746447290291523
xgb,TA1535_S9,18,>3,0.3728897474738895
xgb,TA1535_S9,19,0-1,0.5
xgb,TA1535_S9,19,2-3,0.746447290291523
xgb,TA1535_S9,19,>3,0.35765434554147657
xgb,TA97,0,0-1,0.0
xgb,TA97,0,2-3,0.5416666666666666
xgb,TA97,0,>3,0.17547837180193127
xgb,TA97,1,0-1,0.0
xgb,TA97,1,2-3,0.5416666666666666
xgb,TA97,1,>3,0.16412659001797714
xgb,TA97,2,0-1,0.0
xgb,TA97,2,2-3,0.3985266984930429
xgb,TA97,2,>3,0.16412659001797714
xgb,TA97,3,0-1,0.0
xgb,TA97,3,2-3,0.5416666666666666
xgb,TA97,3,>3,0.15869452721669608
xgb,TA97,4,0-1,0.0
xgb,TA97,4,2-3,0.5416666666666666
xgb,TA97,4,>3,0.18756284935328807
xgb,TA97,5,0-1,0.0
xgb,TA97,5,2-3,0.5416666666666666
xgb,TA97,5,>3,0.16412659001797714
xgb,TA97,6,0-1,0.0
xgb,TA97,6,2-3,0.5416666666666666
xgb,TA97,6,>3,0.15869452721669608
xgb,TA97,7,0-1,0.0
xgb,TA97,7,2-3,0.5416666666666666
xgb,TA97,7,>3,0.16971737303812906
xgb,TA97,8,0-1,0.0
xgb,TA97,8,2-3,0.5416666666666666
xgb,TA97,8,>3,0.15341069714042313
xgb,TA97,9,0-1,0.0
xgb,TA97,9,2-3,0.5416666666666666
xgb,TA97,9,>3,0.16412659001797714
xgb,TA97,10,0-1,0.0
xgb,TA97,10,2-3,0.5416666666666666
xgb,TA97,10,>3,0.16971737303812906
xgb,TA97,11,0-1,0.0
xgb,TA97,11,2-3,0.5416666666666666
xgb,TA97,11,>3,0.17547837180193127
xgb,TA97,12,0-1,0.0
xgb,TA97,12,2-3,0.5416666666666666
xgb,TA97,12,>3,0.17547837180193127
xgb,TA97,13,0-1,0.0
xgb,TA97,13,2-3,0.5416666666666666
xgb,TA97,13,>3,0.16412659001797714
xgb,TA97,14,0-1,0.0
xgb,TA97,14,2-3,0.5416666666666666
xgb,TA97,14,>3,0.17547837180193127
xgb,TA97,15,0-1,0.0
xgb,TA97,15,2-3,0.5416666666666666
xgb,TA97,15,>3,0.17547837180193127
xgb,TA97,16,0-1,0.0
xgb,TA97,16,2-3,0.5416666666666666
xgb,TA97,16,>3,0.18756284935328807
xgb,TA97,17,0-1,0.0
xgb,TA97,17,2-3,0.5416666666666666
xgb,TA97,17,>3,0.17547837180193127
xgb,TA97,18,0-1,0.0
xgb,TA97,18,2-3,0.5416666666666666
xgb,TA97,18,>3,0.1482655069054597
xgb,TA97,19,0-1,0.0
xgb,TA97,19,2-3,0.3985266984930429
xgb,TA97,19,>3,0.16412659001797714
xgb,TA97_S9,0,0-1,0.5477225575051661
xgb,TA97_S9,0,2-3,0.6882472016116853
xgb,TA97_S9,0,>3,0.5181355723040655
xgb,TA97_S9,1,0-1,0.5477225575051661
xgb,TA97_S9,1,2-3,0.6882472016116853
xgb,TA97_S9,1,>3,0.4897959183673469
xgb,TA97_S9,2,0-1,0.5477225575051661
xgb,TA97_S9,2,2-3,0.6882472016116853
xgb,TA97_S9,2,>3,0.5039999213120845
xgb,TA97_S9,3,0-1,0.5477225575051661
xgb,TA97_S9,3,2-3,0.6882472016116853
xgb,TA97_S9,3,>3,0.4897959183673469
xgb,TA97_S9,4,0-1,0.5477225575051661
xgb,TA97_S9,4,2-3,0.6882472016116853
xgb,TA97_S9,4,>3,0.5181355723040655
xgb,TA97_S9,5,0-1,0.5477225575051661
xgb,TA97_S9,5,2-3,0.6882472016116853
xgb,TA97_S9,5,>3,0.532312925170068
xgb,TA97_S9,6,0-1,0.5477225575051661
xgb,TA97_S9,6,2-3,0.6882472016116853
xgb,TA97_S9,6,>3,0.44727891156462585
xgb,TA97_S9,7,0-1,0.5477225575051661
xgb,TA97_S9,7,2-3,0.6882472016116853
xgb,TA97_S9,7,>3,0.5039999213120845
xgb,TA97_S9,8,0-1,0.5477225575051661
xgb,TA97_S9,8,2-3,0.6882472016116853
xgb,TA97_S9,8,>3,0.4632055558531008
xgb,TA97_S9,9,0-1,0.5477225575051661
xgb,TA97_S9,9,2-3,0.6882472016116853
xgb,TA97_S9,9,>3,0.4897959183673469
xgb,TA97_S9,10,0-1,0.5477225575051661
xgb,TA97_S9,10,2-3,0.6882472016116853
xgb,TA97_S9,10,>3,0.5039999213120845
xgb,TA97_S9,11,0-1,0.5477225575051661
xgb,TA97_S9,11,2-3,0.6882472016116853
xgb,TA97_S9,11,>3,0.4897959183673469
xgb,TA97_S9,12,0-1,0.5477225575051661
xgb,TA97_S9,12,2-3,0.6882472016116853
xgb,TA97_S9,12,>3,0.4897959183673469
xgb,TA97_S9,13,0-1,0.5477225575051661
xgb,TA97_S9,13,2-3,0.6882472016116853
xgb,TA97_S9,13,>3,0.4897959183673469
xgb,TA97_S9,14,0-1,0.5477225575051661
xgb,TA97_S9,14,2-3,0.6882472016116853
xgb,TA97_S9,14,>3,0.4915466714636578
xgb,TA97_S9,15,0-1,0.5477225575051661
xgb,TA97_S9,15,2-3,0.6882472016116853
xgb,TA97_S9,15,>3,0.5471505995066123
xgb,TA97_S9,16,0-1,0.5477225575051661
xgb,TA97_S9,16,2-3,0.6882472016116853
xgb,TA97_S9,16,>3,0.5181355723040655
xgb,TA97_S9,17,0-1,0.5477225575051661
xgb,TA97_S9,17,2-3,0.6882472016116853
xgb,TA97_S9,17,>3,0.4897959183673469
xgb,TA97_S9,18,0-1,0.5477225575051661
xgb,TA97_S9,18,2-3,0.6882472016116853
xgb,TA97_S9,18,>3,0.5039999213120845
xgb,TA97_S9,19,0-1,0.5477225575051661
xgb,TA97_S9,19,2-3,0.6882472016116853
xgb,TA97_S9,19,>3,0.5039999213120845
xgb,TA98,0,0-1,0.47912112420211755
xgb,TA98,0,2-3,0.5363479025685126
xgb,TA98,0,>3,0.45115823390256554
xgb,TA98,1,0-1,0.5040896487282656
xgb,TA98,1,2-3,0.5400900745344213
xgb,TA98,1,>3,0.4684132314423322
xgb,TA98,2,0-1,0.5040896487282656
xgb,TA98,2,2-3,0.5960563565133296
xgb,TA98,2,>3,0.4419474786845383
xgb,TA98,3,0-1,0.5092014477179687
xgb,TA98,3,2-3,0.5854664947309607
xgb,TA98,3,>3,0.47741927407984325
xgb,TA98,4,0-1,0.5269135383907799
xgb,TA98,4,2-3,0.5276528000185176
xgb,TA98,4,>3,0.4419474786845383
xgb,TA98,5,0-1,0.4668799467216665
xgb,TA98,5,2-3,0.5705355931988565
xgb,TA98,5,>3,0.46936681699768146
xgb,TA98,6,0-1,0.5147078661103008
xgb,TA98,6,2-3,0.573255171015059
xgb,TA98,6,>3,0.43355498476206
xgb,TA98,7,0-1,0.4668799467216665
xgb,TA98,7,2-3,0.573255171015059
xgb,TA98,7,>3,0.42772475733371723
xgb,TA98,8,0-1,0.47912112420211755
xgb,TA98,8,2-3,0.5750604900501219
xgb,TA98,8,>3,0.425482562054452
xgb,TA98,9,0-1,0.4968967425562232
xgb,TA98,9,2-3,0.5595150580734737
xgb,TA98,9,>3,0.41770870638929625
xgb,TA98,10,0-1,0.47912112420211755
xgb,TA98,10,2-3,0.5380829091180419
xgb,TA98,10,>3,0.4419474786845383
xgb,TA98,11,0-1,0.5343176302525231
xgb,TA98,11,2-3,0.573255171015059
xgb,TA98,11,>3,0.4352560207019657
xgb,TA98,12,0-1,0.47912112420211755
xgb,TA98,12,2-3,0.5487006693618013
xgb,TA98,12,>3,0.425482562054452
xgb,TA98,13,0-1,0.4915210266995505
xgb,TA98,13,2-3,0.5610014622801442
xgb,TA98,13,>3,0.4419474786845383
xgb,TA98,14,0-1,0.4915210266995505
xgb,TA98,14,2-3,0.5487006693618013
xgb,TA98,14,>3,0.41770870638929625
xgb,TA98,15,0-1,0.4915210266995505
xgb,TA98,15,2-3,0.5648303067205332
xgb,TA98,15,>3,0.4419474786845383
xgb,TA98,16,0-1,0.4968967425562232
xgb,TA98,16,2-3,0.5380829091180419
xgb,TA98,16,>3,0.40754168567633636
xgb,TA98,17,0-1,0.48474790237942483
xgb,TA98,17,2-3,0.573255171015059
xgb,TA98,17,>3,0.4419474786845383
xgb,TA98,18,0-1,0.5092014477179687
xgb,TA98,18,2-3,0.573255171015059
xgb,TA98,18,>3,0.39235644386277824
xgb,TA98,19,0-1,0.4968967425562232
xgb,TA98,19,2-3,0.573255171015059
xgb,TA98,19,>3,0.3815283865906128
xgb,TA98_S9,0,0-1,0.4589258289694201
xgb,TA98_S9,0,2-3,0.5471022314652229
xgb,TA98_S9,0,>3,0.5268624323810203
xgb,TA98_S9,1,0-1,0.5331934107027035
xgb,TA98_S9,1,2-3,0.5269531471061082
xgb,TA98_S9,1,>3,0.5313530517215183
xgb,TA98_S9,2,0-1,0.46459144531594965
xgb,TA98_S9,2,2-3,0.4953839197752147
xgb,TA98_S9,2,>3,0.50006844100713
xgb,TA98_S9,3,0-1,0.5072086505589112
xgb,TA98_S9,3,2-3,0.5399720683070104
xgb,TA98_S9,3,>3,0.5227838604824144
xgb,TA98_S9,4,0-1,0.5117509789610862
xgb,TA98_S9,4,2-3,0.5079165768232592
xgb,TA98_S9,4,>3,0.517993688432937
xgb,TA98_S9,5,0-1,0.5117509789610862
xgb,TA98_S9,5,2-3,0.5567813081407629
xgb,TA98_S9,5,>3,0.5047885069708203
xgb,TA98_S9,6,0-1,0.46459144531594965
xgb,TA98_S9,6,2-3,0.5280036730818061
xgb,TA98_S9,6,>3,0.5452861772907177
xgb,TA98_S9,7,0-1,0.5117509789610862
xgb,TA98_S9,7,2-3,0.5280036730818061
xgb,TA98_S9,7,>3,0.5135193434451506
xgb,TA98_S9,8,0-1,0.5377449082323604
xgb,TA98_S9,8,2-3,0.5471022314652229
xgb,TA98_S9,8,>3,0.5577573458188795
xgb,TA98_S9,9,0-1,0.5589105126062228
xgb,TA98_S9,9,2-3,0.5492948367335458
xgb,TA98_S9,9,>3,0.5531068287130759
xgb,TA98_S9,10,0-1,0.47112483319609855
xgb,TA98_S9,10,2-3,0.5164146633005575
xgb,TA98_S9,10,>3,0.5047885069708203
xgb,TA98_S9,11,0-1,0.5117509789610862
xgb,TA98_S9,11,2-3,0.5576279097063436
xgb,TA98_S9,11,>3,0.5135193434451506
xgb,TA98_S9,12,0-1,0.49757785880436883
xgb,TA98_S9,12,2-3,0.5354234260880772
xgb,TA98_S9,12,>3,0.5401010662028597
xgb,TA98_S9,13,0-1,0.5117509789610862
xgb,TA98_S9,13,2-3,0.5375108907494593
xgb,TA98_S9,13,>3,0.5096081885083235
xgb,TA98_S9,14,0-1,0.5117509789610862
xgb,TA98_S9,14,2-3,0.55071240036638
xgb,TA98_S9,14,>3,0.5135193434451506
xgb,TA98_S9,15,0-1,0.46459144531594965
xgb,TA98_S9,15,2-3,0.5492948367335458
xgb,TA98_S9,15,>3,0.5452861772907177
xgb,TA98_S9,16,0-1,0.47112483319609855
xgb,TA98_S9,16,2-3,0.558695652173913
xgb,TA98_S9,16,>3,0.49137428926727283
xgb,TA98_S9,17,0-1,0.48549408875321454
xgb,TA98_S9,17,2-3,0.5164146633005575
xgb,TA98_S9,17,>3,0.5487917490698597
xgb,TA98_S9,18,0-1,0.5117509789610862
xgb,TA98_S9,18,2-3,0.5471022314652229
xgb,TA98_S9,18,>3,0.5585812268712466
xgb,TA98_S9,19,0-1,0.5331934107027035
xgb,TA98_S9,19,2-3,0.6000018217934961
xgb,TA98_S9,19,>3,0.5047885069708203
xgb,TA1537,0,0-1,0.25
xgb,TA1537,0,2-3,0.7595545253127499
xgb,TA1537,0,>3,0.5156156389346229
xgb,TA1537,1,0-1,0.25
xgb,TA1537,1,2-3,0.7595545253127499
xgb,TA1537,1,>3,0.5628667813778715
xgb,TA1537,2,0-1,0.408248290463863
xgb,TA1537,2,2-3,0.7595545253127499
xgb,TA1537,2,>3,0.5909847304583523
xgb,TA1537,3,0-1,0.25
xgb,TA1537,3,2-3,0.7595545253127499
xgb,TA1537,3,>3,0.6029530717837002
xgb,TA1537,4,0-1,0.3626203338114211
xgb,TA1537,4,2-3,0.7595545253127499
xgb,TA1537,4,>3,0.5783588064188496
xgb,TA1537,5,0-1,0.25
xgb,TA1537,5,2-3,0.8178608201095308
xgb,TA1537,5,>3,0.5561703163468807
xgb,TA1537,6,0-1,0.25
xgb,TA1537,6,2-3,0.7595545253127499
xgb,TA1537,6,>3,0.5156156389346229
xgb,TA1537,7,0-1,0.408248290463863
xgb,TA1537,7,2-3,0.7595545253127499
xgb,TA1537,7,>3,0.5783588064188496
xgb,TA1537,8,0-1,0.408248290463863
xgb,TA1537,8,2-3,0.7595545253127499
xgb,TA1537,8,>3,0.5628667813778715
xgb,TA1537,9,0-1,0.408248290463863
xgb,TA1537,9,2-3,0.7595545253127499
xgb,TA1537,9,>3,0.5156156389346229
xgb,TA1537,10,0-1,0.25
xgb,TA1537,10,2-3,0.7595545253127499
xgb,TA1537,10,>3,0.5783588064188496
xgb,TA1537,11,0-1,0.25
xgb,TA1537,11,2-3,0.7595545253127499
xgb,TA1537,11,>3,0.5379358429588312
xgb,TA1537,12,0-1,0.408248290463863
xgb,TA1537,12,2-3,0.7595545253127499
xgb,TA1537,12,>3,0.6029530717837002
xgb,TA1537,13,0-1,0.25
xgb,TA1537,13,2-3,0.7595545253127499
xgb,TA1537,13,>3,0.4954663610870687
xgb,TA1537,14,0-1,0.25
xgb,TA1537,14,2-3,0.8178608201095308
xgb,TA1537,14,>3,0.5628667813778715
xgb,TA1537,15,0-1,0.25
xgb,TA1537,15,2-3,0.7595545253127499
xgb,TA1537,15,>3,0.5628667813778715
xgb,TA1537,16,0-1,0.2041241452319315
xgb,TA1537,16,2-3,0.7595545253127499
xgb,TA1537,16,>3,0.5628667813778715
xgb,TA1537,17,0-1,0.25
xgb,TA1537,17,2-3,0.7595545253127499
xgb,TA1537,17,>3,0.5156156389346229
xgb,TA1537,18,0-1,0.408248290463863
xgb,TA1537,18,2-3,0.8178608201095308
xgb,TA1537,18,>3,0.5783588064188496
xgb,TA1537,19,0-1,0.25
xgb,TA1537,19,2-3,0.7595545253127499
xgb,TA1537,19,>3,0.5379358429588312
xgb,TA1537_S9,0,0-1,0.3535533905932738
xgb,TA1537_S9,0,2-3,0.7947194142390263
xgb,TA1537_S9,0,>3,0.6433152244636079
xgb,TA1537_S9,1,0-1,0.3535533905932738
xgb,TA1537_S9,1,2-3,0.8556035391861949
xgb,TA1537_S9,1,>3,0.6577187618342946
xgb,TA1537_S9,2,0-1,0.47140452079103173
xgb,TA1537_S9,2,2-3,0.8556035391861949
xgb,TA1537_S9,2,>3,0.6096072059552505
xgb,TA1537_S9,3,0-1,0.3535533905932738
xgb,TA1537_S9,3,2-3,0.8556035391861949
xgb,TA1537_S9,3,>3,0.5758991874468933
xgb,TA1537_S9,4,0-1,0.3535533905932738
xgb,TA1537_S9,4,2-3,0.8556035391861949
